,file_index,best_score,epoch_no
0,1,0.6037213802337646,39
1,2,0.6676357388496399,11
2,3,0.8427708745002747,17
3,4,0.7078121900558472,13
4,5,0.718573272228241,20
5,6,0.5279695391654968,49
6,7,0.8566964864730835,9
7,8,0.4943635165691376,3
8,9,0.46922048926353455,47
9,10,0.8673440217971802,9
10,11,0.47374609112739563,45
11,12,0.48823216557502747,49
12,13,0.6716334223747253,34
13,14,0.9095557332038879,2
14,15,0.8077219128608704,2
15,16,0.6228366494178772,41
16,17,0.6460537910461426,1
17,18,0.93499356508255,3
18,19,0.6747772693634033,6
19,20,0.6228926777839661,23
20,21,0.2278301864862442,49
21,22,0.8520389199256897,14
22,23,0.9188567996025085,0
23,24,0.7403051853179932,4
24,25,0.7513052225112915,49
25,26,0.554650068283081,4
26,27,0.6529079675674438,37
27,28,0.5022247433662415,2
28,29,0.6161378026008606,49
29,30,0.7714378237724304,2
30,31,0.7309777736663818,8
31,32,0.6662167310714722,0
32,33,0.4385642409324646,33
33,34,0.8204027414321899,10
34,35,0.8589260578155518,4
35,36,0.34437406063079834,8
36,37,0.6716299057006836,12
37,38,0.42541030049324036,31
38,39,0.46684619784355164,49
39,40,0.46679526567459106,9
40,41,0.4316151738166809,49
41,42,0.8962596654891968,18
42,43,0.5965920090675354,49
43,44,0.655188262462616,1
44,45,0.6510399580001831,34
45,46,0.47838321328163147,4
46,47,0.7884186506271362,0
47,48,0.6937592029571533,31
48,49,0.6480117440223694,35
49,50,0.5050318837165833,2
50,51,0.5192697048187256,49
51,52,0.39422470331192017,3
52,53,0.7657350897789001,10
53,54,0.14210696518421173,49
54,55,0.7351142764091492,33
55,56,0.7370094060897827,3
56,57,0.5988198518753052,45
57,58,0.7166040539741516,21
58,59,0.6728073358535767,2
59,60,0.5764618515968323,49
60,61,0.6842117309570312,1
61,62,0.4915100634098053,1
62,63,0.774628758430481,5
63,64,0.5003470182418823,28
64,65,0.9346186518669128,0
65,66,0.8219817280769348,31
66,67,0.82494056224823,0
67,68,0.6683639883995056,3
68,69,0.7319609522819519,12
69,70,0.41969746351242065,48
70,71,0.5536018013954163,18
71,72,0.9767414331436157,1
72,73,0.5771088600158691,49
73,74,0.511691153049469,28
74,75,0.4360043704509735,16
75,76,0.7104476094245911,10
76,77,0.4195464551448822,49
77,78,0.6980481147766113,1
78,79,0.7742409706115723,3
79,80,0.5581330060958862,11
80,81,0.7010841369628906,37
81,82,0.5482059121131897,49
82,83,0.28356558084487915,49
83,84,0.8467569351196289,22
84,85,0.7521926760673523,7
85,86,0.700361967086792,21
86,87,0.6669751405715942,44
87,88,0.6825029253959656,40
88,89,0.6629060506820679,0
89,90,0.8044912219047546,0
