,file_index,best_score,epoch_no
0,1,0.4383428692817688,25
1,2,0.5767789483070374,8
2,3,0.7912629842758179,12
3,4,0.6417654156684875,11
4,5,0.6197664141654968,12
5,6,0.34112244844436646,47
6,7,0.8034133315086365,7
7,8,0.45530033111572266,0
8,9,0.38139456510543823,5
9,10,0.7617131471633911,13
10,11,0.4067594110965729,2
11,12,0.36039507389068604,9
12,13,0.5251069068908691,24
13,14,0.8367217183113098,3
14,15,0.789874792098999,3
15,16,0.5275743007659912,19
16,17,0.5420268774032593,0
17,18,0.884539783000946,3
18,19,0.6076779961585999,6
19,20,0.4740220010280609,24
20,21,0.0960741862654686,24
21,22,0.7922361493110657,2
22,23,0.9087183475494385,0
23,24,0.7067057490348816,4
24,25,0.6143073439598083,49
25,26,0.46481308341026306,2
26,27,0.5370909571647644,13
27,28,0.4451610743999481,0
28,29,0.4254853427410126,49
29,30,0.7339057922363281,0
30,31,0.6515867710113525,10
31,32,0.6533758044242859,0
32,33,0.31605491042137146,1
33,34,0.7014749050140381,19
34,35,0.761125385761261,4
35,36,0.40301021933555603,5
36,37,0.6326912045478821,0
37,38,0.34112584590911865,2
38,39,0.6128808259963989,1
39,40,0.4338296949863434,6
40,41,0.25183770060539246,49
41,42,0.8043960332870483,49
42,43,0.371582567691803,49
43,44,0.5794205069541931,0
44,45,0.5726746916770935,2
45,46,0.37578797340393066,1
46,47,0.8304227590560913,6
47,48,0.5930467247962952,39
48,49,0.5208696722984314,7
49,50,0.442378431558609,0
50,51,0.35459771752357483,48
51,52,0.3012109696865082,0
52,53,0.6320227980613708,7
53,54,0.12746916711330414,11
54,55,0.566161036491394,15
55,56,0.6803863048553467,2
56,57,0.4183037281036377,6
57,58,0.6139200925827026,8
58,59,0.5966432690620422,0
59,60,0.44174936413764954,49
60,61,0.6293952465057373,0
61,62,0.43766340613365173,0
62,63,0.6831527352333069,2
63,64,0.5486260056495667,0
64,65,0.9251614212989807,1
65,66,0.7183510065078735,48
66,67,0.7812172770500183,0
67,68,0.5691653490066528,2
68,69,0.6561723351478577,11
69,70,0.24237996339797974,2
70,71,0.43331384658813477,0
71,72,0.9754539132118225,12
72,73,0.4810386896133423,49
73,74,0.4223802089691162,22
74,75,0.6308825016021729,6
75,76,0.680121898651123,6
76,77,0.43812718987464905,6
77,78,0.621466338634491,0
78,79,0.7364708185195923,0
79,80,0.4791564345359802,10
80,81,0.6222283840179443,49
81,82,0.4534551203250885,49
82,83,0.10843507945537567,11
83,84,0.753726601600647,20
84,85,0.7191412448883057,4
85,86,0.6429519057273865,12
86,87,0.4904051125049591,35
87,88,0.6022564172744751,45
88,89,0.6267420649528503,0
89,90,0.7798649072647095,0
