,file_index,best_score,epoch_no
0,1,0.6721364259719849,1
1,2,0.7610460519790649,1
2,3,0.8419835567474365,2
3,4,0.7968859672546387,2
4,5,0.7673325538635254,1
5,6,0.5363209843635559,2
6,7,0.8089240789413452,0
7,8,0.5179926156997681,0
8,9,0.4684891402721405,1
9,10,0.8949896693229675,1
10,11,0.49904754757881165,0
11,12,0.4667722284793854,1
12,13,0.8569608330726624,1
13,14,0.683610737323761,49
14,15,0.8479281663894653,0
15,16,0.6122369766235352,49
16,17,0.5630898475646973,0
17,18,0.8975118398666382,0
18,19,0.7143436670303345,1
19,20,0.7516334056854248,1
20,21,0.16540679335594177,1
21,22,0.8430798649787903,1
22,23,0.9193994998931885,0
23,24,0.8141623139381409,0
24,25,0.8148130178451538,1
25,26,0.5381878614425659,0
26,27,0.7028430700302124,5
27,28,0.5175588130950928,0
28,29,0.6280385851860046,5
29,30,0.8065044283866882,0
30,31,0.75057452917099,1
31,32,0.705855667591095,0
32,33,0.36320221424102783,1
33,34,0.8622464537620544,1
34,35,0.8200852870941162,1
35,36,0.573488175868988,0
36,37,0.7688803672790527,0
37,38,0.3599560558795929,1
38,39,0.6297240257263184,0
39,40,0.5137568712234497,0
40,41,0.41465502977371216,8
41,42,0.8796242475509644,1
42,43,0.5995548963546753,2
43,44,0.6366860866546631,0
44,45,0.6382408142089844,49
45,46,0.37594255805015564,0
46,47,0.8926628828048706,0
47,48,0.6473389863967896,49
48,49,0.515125036239624,3
49,50,0.50783371925354,0
50,51,0.5278810262680054,13
51,52,0.2778233289718628,0
52,53,0.8383420705795288,3
53,54,0.2396741509437561,0
54,55,0.7765399217605591,6
55,56,0.7929612398147583,0
56,57,0.5991678237915039,1
57,58,0.7205817699432373,2
58,59,0.6106058359146118,0
59,60,0.620233952999115,49
60,61,0.6709522008895874,0
61,62,0.46629786491394043,0
62,63,0.7965070009231567,1
63,64,0.7455494403839111,1
64,65,0.9283496141433716,0
65,66,0.8358114957809448,3
66,67,0.6449233293533325,4
67,68,0.6427130699157715,0
68,69,0.7677198648452759,1
69,70,0.4595732092857361,2
70,71,0.5914908647537231,1
71,72,0.966498613357544,0
72,73,0.616674542427063,49
73,74,0.6832543611526489,0
74,75,0.8155480027198792,0
75,76,0.7412748336791992,0
76,77,0.5849065184593201,0
77,78,0.6618766784667969,0
78,79,0.8640984296798706,1
79,80,0.6502649784088135,0
80,81,0.707603931427002,49
81,82,0.600308895111084,49
82,83,0.1245211586356163,1
83,84,0.7277440428733826,49
84,85,0.7853491902351379,0
85,86,0.7606604695320129,1
86,87,0.5766462087631226,49
87,88,0.8062042593955994,1
88,89,0.6833961009979248,0
89,90,0.8266423940658569,0
