,file_index,best_score,epoch_no
0,1,0.6604264378547668,0
1,2,0.8214826583862305,0
2,3,0.576444685459137,0
3,4,0.6482818126678467,0
4,5,0.5473636984825134,2
5,6,0.690798282623291,4
6,7,0.6190695762634277,0
7,8,0.7912710309028625,0
8,9,0.6390320658683777,0
9,10,0.8155423998832703,0
