,0,1,2,3
0,0.9318028688430786,0.5667359232902527,0.8700319528579712,0.8250163793563843
1,0.8086759448051453,0.7056872844696045,0.808889627456665,0.7810815572738647
2,0.6353819966316223,0.7232497930526733,0.8272628784179688,0.7172264456748962
3,0.8008477091789246,0.6372371912002563,0.8352409601211548,0.7951056957244873
4,0.38691866397857666,0.9261878728866577,0.8946467041969299,0.8494929075241089
5,0.5839120149612427,0.9256232976913452,0.7773338556289673,0.5510132312774658
6,0.596729040145874,0.2236952781677246,0.6276422739028931,0.5237213969230652
7,0.5848621129989624,0.8822561502456665,0.8858046531677246,0.9319158792495728
8,0.24134418368339539,0.5601729154586792,0.7499263286590576,0.5975888967514038
9,0.789283275604248,0.3789229989051819,0.836905837059021,0.8271241188049316
10,0.6798738241195679,0.557180643081665,0.7893383502960205,0.9023220539093018
11,0.7027567028999329,0.8355442881584167,0.8496223092079163,0.9342421293258667
12,0.6075444221496582,0.5771451592445374,0.7878559827804565,0.9155845642089844
13,0.8500690460205078,0.8069714307785034,0.8368740081787109,0.6449151635169983
14,0.5499498248100281,0.5576730370521545,0.562106192111969,0.8376789093017578
15,0.7924452424049377,0.6379809379577637,0.7529122233390808,0.2372291386127472
16,0.7152326703071594,0.6886392831802368,0.8443796634674072,0.88981032371521
17,0.26269471645355225,0.6222053170204163,0.6630658507347107,0.8407536745071411
18,0.8940750956535339,0.7328656911849976,0.7136180996894836,0.8896429538726807
19,0.7614228129386902,0.8314458131790161,0.23765310645103455,0.842207670211792
20,0.7378330230712891,0.6925398111343384,0.6471552848815918,0.9323054552078247
21,0.9095797538757324,0.802402138710022,0.8877698183059692,0.8849779963493347
22,0.8264637589454651,0.5261396765708923,0.8261191844940186,0.7513349056243896
23,0.8881038427352905,0.5437800288200378,0.9097656011581421,0.5650252103805542
24,0.9021718502044678,0.48986130952835083,0.8439539670944214,0.4892857074737549
25,0.6464231014251709,0.745660662651062,0.7143653035163879,0.5612232089042664
26,0.8015335202217102,0.8829604387283325,0.6096534729003906,0.7405375242233276
27,0.8374677896499634,0.8221105337142944,0.24457699060440063,0.6974618434906006
28,0.672383725643158,0.7893903255462646,0.7411510348320007,0.8987355828285217
29,0.8858099579811096,0.6914084553718567,0.808769702911377,0.5664680004119873
30,0.7481361627578735,0.7315347194671631,0.8393882513046265,0.6239119172096252
31,0.7101374268531799,0.8836686611175537,0.7309919595718384,0.5832758545875549
32,0.4976441264152527,0.8788087964057922,0.7709918022155762,0.5758669376373291
33,0.715798556804657,0.8898484110832214,0.5672587156295776,0.8454800844192505
34,0.7785559296607971,0.7441255450248718,0.5703274011611938,0.3846368193626404
35,0.4923517405986786,0.2570592164993286,0.9329705238342285,0.4431416392326355
36,0.7381203770637512,0.5969710946083069,0.5792790651321411,0.8727966547012329
37,0.8353080749511719,0.8064593076705933,0.8714002370834351,0.49482497572898865
38,0.5561325550079346,0.8978570699691772,0.4956601858139038,0.5828773975372314
39,0.7276367545127869,0.8351235389709473,0.8239399790763855,0.8232331275939941
40,0.6626508235931396,0.8243310451507568,0.8144394159317017,0.8150126934051514
41,0.6474258899688721,0.8394293785095215,0.701762318611145,0.7935492992401123
42,0.8334110379219055,0.7949298024177551,0.8349656462669373,0.7010586261749268
43,0.8063945174217224,0.7494643926620483,0.8381780982017517,0.744194507598877
44,0.44524627923965454,0.9260844588279724,0.841071605682373,0.7731598019599915
45,0.8719995021820068,0.8207710981369019,0.722642183303833,0.5633615255355835
46,0.6653270721435547,0.43889644742012024,0.5827935934066772,0.6075676679611206
47,0.23351243138313293,0.7091699838638306,0.9287155866622925,0.7453076839447021
48,0.8372287750244141,0.7455066442489624,0.7493491172790527,0.6604375243186951
49,0.751702070236206,0.7854877710342407,0.8004194498062134,0.2617231607437134
50,0.8357013463973999,0.828874409198761,0.9017760753631592,0.8955226540565491
51,0.6443870067596436,0.5693586468696594,0.7917063236236572,0.8008337020874023
52,0.5135795474052429,0.7322105169296265,0.8951380252838135,0.7288013100624084
53,0.9101573824882507,0.7307369112968445,0.7119619250297546,0.8715993165969849
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
