,0
0,0.06804825365543365
1,0.08319322019815445
2,0.057741787284612656
3,0.09564505517482758
4,0.039427172392606735
5,0.5310183763504028
6,0.015607050620019436
7,0.3658207952976227
8,0.06713002175092697
9,0.04858691990375519
10,0.021009406074881554
11,0.16140487790107727
12,0.3842930197715759
13,0.032357390969991684
14,0.05169921740889549
15,0.1893737018108368
16,0.03892970085144043
17,0.14945203065872192
18,0.0454508513212204
19,0.36898428201675415
20,0.06521700322628021
21,0.289990097284317
22,0.08699243515729904
23,0.40819838643074036
24,0.11711256951093674
25,0.25330716371536255
26,0.5610218048095703
27,0.22540706396102905
28,0.17026586830615997
29,0.025992445647716522
30,0.05271698534488678
31,0.06526978313922882
32,0.13475731015205383
33,0.1483638733625412
34,0.24522432684898376
35,0.5700187087059021
36,0.20792144536972046
37,0.06009286642074585
38,0.06173946335911751
39,0.022171996533870697
40,0.11954442411661148
41,0.012764899991452694
42,0.14565403759479523
43,0.4668692648410797
44,0.047371890395879745
45,0.055972594767808914
46,0.35403773188591003
47,0.2268528938293457
48,0.022596964612603188
49,0.43162649869918823
50,0.050370946526527405
51,0.04628915339708328
52,0.24046622216701508
53,0.27415239810943604
54,0.2785360813140869
55,0.11981886625289917
56,0.01669161766767502
57,0.16276422142982483
58,0.03425507992506027
59,0.11727685481309891
60,0.27854031324386597
61,0.45960497856140137
62,0.5024260878562927
63,0.25946366786956787
64,0.04494238272309303
65,0.45200055837631226
66,0.07378578186035156
67,0.1933337301015854
68,0.1730557084083557
69,0.026346012949943542
70,0.15705406665802002
71,0.07941016554832458
72,0.06270481646060944
73,0.01721769943833351
74,0.02400493435561657
75,0.03559763357043266
76,0.03999633342027664
77,0.06635893881320953
78,0.08061724901199341
79,0.028267662972211838
80,0.1257990598678589
81,0.3222272992134094
82,0.09489455074071884
83,0.388805627822876
84,0.2088739573955536
85,0.3461648225784302
86,0.6637353897094727
87,0.0722220167517662
88,0.016899289563298225
89,0.10020989924669266
