,0
0,15.350521087646484
1,9.359053611755371
2,8.484915733337402
3,11.30362606048584
4,7.573870658874512
5,29.428874969482422
6,11.018697738647461
7,13.168667793273926
8,15.227838516235352
9,10.788458824157715
10,5.390009880065918
11,16.540178298950195
12,14.703315734863281
13,9.765035629272461
14,9.071009635925293
15,9.868632316589355
16,5.67557430267334
17,9.530834197998047
18,9.742254257202148
19,15.06037712097168
20,7.455516815185547
21,11.598033905029297
22,16.511022567749023
23,21.410301208496094
24,6.619879722595215
25,13.596930503845215
26,19.478317260742188
27,10.972260475158691
28,10.018397331237793
29,8.283546447753906
30,5.6226420402526855
31,11.893156051635742
32,8.866273880004883
33,9.166938781738281
34,11.653841018676758
35,16.349275588989258
36,9.65138053894043
37,7.191961288452148
38,6.308074951171875
39,10.44332504272461
40,9.248126983642578
41,3.8892769813537598
42,9.633596420288086
43,19.22093963623047
44,5.346810817718506
45,10.499500274658203
46,14.636896133422852
47,19.18206214904785
48,10.720651626586914
49,11.773138999938965
50,5.832956314086914
51,6.222853183746338
52,9.025079727172852
53,11.344374656677246
54,22.92671012878418
55,20.065706253051758
56,6.1826348304748535
57,22.55682373046875
58,12.4688138961792
59,22.368961334228516
60,16.53201675415039
61,20.11052131652832
62,21.723896026611328
63,9.750540733337402
64,10.285345077514648
65,14.670707702636719
66,7.390680313110352
67,14.21934700012207
68,9.448346138000488
69,13.115281105041504
70,15.332132339477539
71,8.389142990112305
72,20.262165069580078
73,4.246769428253174
74,11.169085502624512
75,14.779433250427246
76,7.057629108428955
77,5.885236740112305
78,6.146435737609863
79,4.786911964416504
80,20.940860748291016
81,14.601384162902832
82,6.669531345367432
83,15.425944328308105
84,11.023660659790039
85,12.732876777648926
86,21.283634185791016
87,16.719160079956055
88,6.879971504211426
89,7.4997992515563965
