,0,1,2,3
0,22.537878036499023,26.89636993408203,26.73807144165039,25.786630630493164
1,30.437454223632812,29.08238410949707,23.070056915283203,32.51594161987305
2,25.89879035949707,19.586463928222656,24.08521270751953,23.139245986938477
3,26.825183868408203,19.561458587646484,19.728900909423828,24.893362045288086
4,23.508468627929688,29.74822235107422,25.38079261779785,19.661029815673828
5,23.927753448486328,23.5881404876709,31.501659393310547,30.448057174682617
6,23.39984893798828,23.257923126220703,34.20054244995117,26.988544464111328
7,24.816457748413086,28.74626922607422,28.515159606933594,22.281457901000977
8,25.28774642944336,25.341964721679688,31.32532501220703,22.41514015197754
9,25.94276237487793,28.640785217285156,31.30962371826172,27.392276763916016
10,29.126026153564453,24.2312068939209,23.378368377685547,23.89566421508789
11,28.721315383911133,32.54768753051758,23.845455169677734,33.520198822021484
12,33.98028564453125,28.93946647644043,27.02151107788086,31.31618309020996
13,29.51220703125,32.20671081542969,19.684253692626953,28.493440628051758
14,29.05233383178711,23.582914352416992,23.240888595581055,23.785701751708984
15,33.38558578491211,30.241382598876953,23.94214630126953,32.53953170776367
16,31.58876609802246,24.627601623535156,27.10155487060547,25.18507957458496
17,25.25589370727539,31.099164962768555,20.79373550415039,24.732261657714844
18,38.90960693359375,28.57152557373047,23.77826499938965,23.37102508544922
19,27.540664672851562,25.05781364440918,31.351333618164062,20.787878036499023
20,28.509235382080078,30.91655731201172,29.13032341003418,26.273239135742188
21,30.477783203125,30.289106369018555,25.01712417602539,29.197004318237305
22,25.390718460083008,31.777372360229492,25.037334442138672,22.44125747680664
23,33.63325500488281,21.48740577697754,33.25529861450195,28.979434967041016
24,30.48569679260254,29.518741607666016,21.257238388061523,25.24028968811035
25,24.131668090820312,24.644664764404297,31.00039291381836,33.05475616455078
26,27.49449920654297,23.20509147644043,29.11016082763672,26.849515914916992
27,23.794939041137695,32.4419059753418,27.939804077148438,30.20203399658203
28,23.44053077697754,31.767070770263672,25.759441375732422,30.544662475585938
29,31.425735473632812,24.96517562866211,30.138988494873047,28.218019485473633
30,23.67051887512207,26.70999526977539,27.709060668945312,25.200519561767578
31,30.500383377075195,22.271984100341797,30.699493408203125,25.036821365356445
32,24.97272300720215,26.853252410888672,25.380144119262695,29.519943237304688
33,31.382049560546875,27.169960021972656,24.08600616455078,29.48077392578125
34,23.12944221496582,29.795093536376953,30.808216094970703,31.13938331604004
35,21.817001342773438,23.24427604675293,24.025564193725586,23.724878311157227
36,30.669509887695312,33.2588005065918,33.00628662109375,23.402463912963867
37,32.58192443847656,28.629310607910156,29.471004486083984,37.64891052246094
38,21.114282608032227,30.617298126220703,30.533092498779297,31.115192413330078
39,23.27033233642578,25.599811553955078,31.20763397216797,26.722610473632812
40,23.69002914428711,25.25503921508789,32.539459228515625,25.95039176940918
41,31.145971298217773,28.307287216186523,30.527803421020508,34.621089935302734
42,25.07268714904785,22.323095321655273,29.45899772644043,32.65968322753906
43,27.349735260009766,24.716907501220703,29.025203704833984,27.368846893310547
44,24.123271942138672,28.08008575439453,27.978500366210938,30.386032104492188
45,28.023998260498047,27.74213981628418,28.023418426513672,24.19224739074707
46,22.76088523864746,22.02588653564453,33.788970947265625,28.86561393737793
47,20.812973022460938,28.43222427368164,25.874629974365234,31.240196228027344
48,26.017969131469727,27.38544464111328,22.2950382232666,23.389808654785156
49,28.66621208190918,37.634559631347656,22.674381256103516,21.895401000976562
50,19.70972442626953,27.427461624145508,23.215312957763672,30.342052459716797
51,29.1348934173584,22.807390213012695,25.15624237060547,26.11713409423828
52,24.986600875854492,30.021697998046875,29.167884826660156,24.306657791137695
53,29.315589904785156,28.372879028320312,28.937557220458984,30.758060455322266
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
