,0,1,2,3
0,0.7024528980255127,0.6198484301567078,0.7091890573501587,0.8909085988998413
1,0.8345934152603149,0.879089891910553,0.8265469074249268,0.8897690773010254
2,0.526305079460144,0.6784746646881104,0.7364348769187927,0.7385376691818237
3,0.7157005667686462,0.8322275876998901,0.8088977336883545,0.8196835517883301
4,0.8324564695358276,0.7325023412704468,0.6455287933349609,0.8792514204978943
5,0.7774088978767395,0.7870545387268066,0.6256210803985596,0.9473187327384949
6,0.5824599266052246,0.8031536340713501,0.612719714641571,0.5594888925552368
7,0.5950444936752319,0.8357054591178894,0.6426175832748413,0.6811215877532959
8,0.5584572553634644,0.9248133897781372,0.933440625667572,0.8942242860794067
9,0.7362539172172546,0.8399832248687744,0.5545039176940918,0.7444800138473511
10,0.7093143463134766,0.7066370248794556,0.6986687183380127,0.7005227208137512
11,0.7931791543960571,0.6380084753036499,0.5978956818580627,0.8376318216323853
12,0.5794223546981812,0.8727480173110962,0.858837902545929,0.5814130902290344
13,0.25837525725364685,0.5605368614196777,0.590254545211792,0.5619125366210938
14,0.9337900876998901,0.8209195733070374,0.7888637781143188,0.5320385694503784
15,0.3771398663520813,0.9219152927398682,0.5089858770370483,0.5642901659011841
16,0.8918782472610474,0.8323357701301575,0.8406034708023071,0.9241034984588623
17,0.9316521883010864,0.8007261753082275,0.7111968398094177,0.5740749835968018
18,0.5564880967140198,0.7494196891784668,0.7403246760368347,0.8113305568695068
19,0.7486191987991333,0.782590389251709,0.26114994287490845,0.9245386123657227
20,0.7353149652481079,0.8151928186416626,0.7529126405715942,0.5448764562606812
21,0.4872496724128723,0.6922799348831177,0.4443221688270569,0.7753230929374695
22,0.7692520618438721,0.9466246962547302,0.6837915182113647,0.9227924346923828
23,0.6439343094825745,0.7834755182266235,0.7133625745773315,0.8428295254707336
24,0.7597960829734802,0.8799798488616943,0.8079062700271606,0.7492209672927856
25,0.8345175981521606,0.6973506212234497,0.6528829336166382,0.5863620042800903
26,0.7893517017364502,0.2258031815290451,0.8408942222595215,0.8332304358482361
27,0.6968472003936768,0.8277904987335205,0.9002642631530762,0.2583855986595154
28,0.7903887033462524,0.5712584257125854,0.5651116371154785,0.8175218105316162
29,0.7177455425262451,0.9213002920150757,0.8412205576896667,0.4960988163948059
30,0.4387788474559784,0.7327688932418823,0.8129743337631226,0.8809365034103394
31,0.6452250480651855,0.826805591583252,0.7489364743232727,0.5972503423690796
32,0.8363323211669922,0.7910834550857544,0.8937171697616577,0.8824121356010437
33,0.879946768283844,0.8039623498916626,0.5820832848548889,0.7478354573249817
34,0.9597043991088867,0.7427221536636353,0.6332998275756836,0.7498036623001099
35,0.7137875556945801,0.751596212387085,0.8859451413154602,0.7153205871582031
36,0.7899541854858398,0.7468041777610779,0.5490846037864685,0.6926149129867554
37,0.683447003364563,0.8010962009429932,0.5664515495300293,0.808894157409668
38,0.839250922203064,0.8927638530731201,0.49824684858322144,0.7359772324562073
39,0.8462722301483154,0.5868101119995117,0.6145738363265991,0.44311726093292236
40,0.21914330124855042,0.8277462720870972,0.8357008695602417,0.3854998052120209
41,0.8216723203659058,0.7225154638290405,0.7023123502731323,0.8281310796737671
42,0.8236825466156006,0.7107086181640625,0.7303773164749146,0.6991909742355347
43,0.7315025329589844,0.8215869069099426,0.890306830406189,0.6227410435676575
44,0.5458526611328125,0.8793015480041504,0.9276849031448364,0.7854442596435547
45,0.894537091255188,0.7067744731903076,0.8358626365661621,0.8072913885116577
46,0.7409483194351196,0.5575982332229614,0.3826103210449219,0.787474513053894
47,0.8107860684394836,0.5558526515960693,0.23294398188591003,0.5749232769012451
48,0.8419110774993896,0.557019054889679,0.5763267278671265,0.562142014503479
49,0.7475762367248535,0.7330751419067383,0.7931652069091797,0.878341794013977
50,0.8857724070549011,0.8185234069824219,0.5595129728317261,0.8074371814727783
51,0.8064842820167542,0.691481351852417,0.8897037506103516,0.9246289730072021
52,0.8023394346237183,0.7694144248962402,0.9335345029830933,0.6380627155303955
53,0.8894346952438354,0.8890798091888428,0.5960276126861572,0.7913277745246887
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
