,0,1
0,0.9759526252746582,0.6526167392730713
1,0.9839716553688049,0.894260585308075
2,0.9747766852378845,0.9279190301895142
3,0.9610226154327393,0.9926904439926147
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
