,0,1
0,48.08549499511719,44.4129524230957
1,48.98013687133789,41.40334701538086
2,48.674781799316406,69.6723861694336
3,44.672088623046875,47.18781280517578
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
