,0,1
0,0.8979468941688538,0.9734796285629272
1,0.9492985606193542,0.9851863384246826
2,0.9176750183105469,0.9892772436141968
3,0.9903935790061951,0.9661811590194702
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
