,0
0,tensor(0.5717)
1,tensor(0.9104)
2,tensor(0.7854)
3,tensor(0.5663)
4,tensor(0.5785)
5,tensor(0.5262)
6,tensor(0.6373)
7,tensor(0.7905)
8,tensor(0.8125)
9,tensor(0.7241)
10,tensor(0.5766)
11,tensor(0.5805)
12,tensor(0.4235)
13,tensor(0.5894)
14,tensor(0.5847)
15,tensor(0.5829)
16,tensor(0.5737)
17,tensor(0.5893)
18,tensor(0.7902)
19,tensor(0.5980)
20,tensor(0.6094)
21,tensor(0.5594)
22,tensor(0.5691)
23,tensor(0.6006)
24,tensor(0.7638)
25,tensor(0.5650)
26,tensor(0.6869)
27,tensor(0.5733)
28,tensor(0.7476)
29,tensor(0.5862)
30,tensor(0.5692)
31,tensor(0.5651)
32,tensor(0.5771)
33,tensor(0.5931)
34,tensor(0.7900)
35,tensor(0.6278)
36,tensor(0.5885)
37,tensor(0.5791)
38,tensor(0.5748)
39,tensor(0.7446)
40,tensor(0.7580)
41,tensor(0.5350)
42,tensor(0.5663)
43,tensor(0.5573)
44,tensor(0.7522)
45,tensor(0.7528)
46,tensor(0.7732)
47,tensor(0.5665)
48,tensor(0.5579)
49,tensor(0.8215)
50,tensor(0.7343)
51,tensor(0.5825)
52,tensor(0.5751)
53,tensor(0.7729)
54,tensor(0.5761)
55,tensor(0.7473)
56,tensor(0.5831)
57,tensor(0.7935)
58,tensor(0.7901)
59,tensor(0.8346)
60,tensor(0.5853)
61,tensor(0.5785)
62,tensor(0.5619)
63,tensor(0.7545)
64,tensor(0.7530)
65,tensor(0.6275)
66,tensor(0.4739)
67,tensor(0.7529)
68,tensor(0.7655)
69,tensor(0.5948)
70,tensor(0.5868)
71,tensor(0.7241)
72,tensor(0.5728)
73,tensor(0.8015)
74,tensor(0.5518)
75,tensor(0.7369)
76,tensor(0.5833)
77,tensor(0.6021)
78,tensor(0.5741)
79,tensor(0.7516)
80,tensor(0.7436)
81,tensor(0.7755)
82,tensor(0.5808)
83,tensor(0.7599)
84,tensor(0.5612)
85,tensor(0.5855)
86,tensor(0.5717)
87,tensor(0.7910)
88,tensor(0.5728)
89,tensor(0.7388)
90,tensor(0.7653)
91,tensor(0.4716)
92,tensor(0.5670)
93,tensor(0.6136)
94,tensor(0.7541)
95,tensor(0.6022)
96,tensor(0.7588)
97,tensor(0.5853)
98,tensor(0.7470)
99,tensor(0.5852)
100,tensor(0.5892)
101,tensor(0.7797)
102,tensor(0.5244)
103,tensor(0.5692)
104,tensor(0.5802)
105,tensor(0.6010)
106,tensor(0.7955)
107,tensor(0.5420)
108,tensor(0.5757)
109,tensor(0.6066)
110,tensor(0.5758)
111,tensor(0.5325)
112,tensor(0.6080)
113,tensor(0.5724)
114,tensor(0.5747)
115,tensor(0.5862)
116,tensor(0.7466)
117,tensor(0.5736)
118,tensor(0.7352)
119,tensor(0.5673)
120,tensor(0.7196)
121,tensor(0.5202)
122,tensor(0.5811)
123,tensor(0.5328)
124,tensor(0.5788)
125,tensor(0.6681)
126,tensor(0.5549)
127,tensor(0.5973)
128,tensor(0.5965)
129,tensor(0.5850)
130,tensor(0.5652)
131,tensor(0.5818)
132,tensor(0.5843)
133,tensor(0.5770)
134,tensor(0.5802)
135,tensor(0.5776)
136,tensor(0.7333)
137,tensor(0.5785)
138,tensor(0.5787)
139,tensor(0.5338)
140,tensor(0.7099)
141,tensor(0.5847)
142,tensor(0.5811)
143,tensor(0.7389)
144,tensor(0.5822)
145,tensor(0.5824)
146,tensor(0.5837)
147,tensor(0.7558)
148,tensor(0.6291)
149,tensor(0.5704)
150,tensor(0.5780)
151,tensor(0.5966)
152,tensor(0.7356)
153,tensor(0.5835)
154,tensor(0.5807)
155,tensor(0.7491)
156,tensor(0.7356)
157,tensor(0.5630)
158,tensor(0.5718)
159,tensor(0.5849)
160,tensor(0.6064)
161,tensor(0.5535)
162,tensor(0.5882)
163,tensor(0.7558)
164,tensor(0.5700)
165,tensor(0.7219)
166,tensor(0.5605)
167,tensor(0.5772)
168,tensor(0.5536)
169,tensor(0.7526)
170,tensor(0.5738)
171,tensor(0.5933)
172,tensor(0.4767)
173,tensor(0.6813)
174,tensor(0.7227)
175,tensor(0.8144)
176,tensor(0.7385)
177,tensor(0.5872)
178,tensor(0.7599)
179,tensor(0.5870)
180,tensor(0.7128)
181,tensor(0.7308)
182,tensor(0.5846)
183,tensor(0.5537)
184,tensor(0.7941)
185,tensor(0.5816)
186,tensor(0.7509)
187,tensor(0.7370)
188,tensor(0.7414)
189,tensor(0.7282)
190,tensor(0.5771)
191,tensor(0.5795)
192,tensor(0.5738)
193,tensor(0.5779)
194,tensor(0.5818)
195,tensor(0.7370)
196,tensor(0.5873)
197,tensor(0.5730)
198,tensor(0.5919)
199,tensor(0.5545)
200,tensor(0.5586)
201,tensor(0.7762)
202,tensor(0.5948)
203,tensor(0.5846)
204,tensor(0.7517)
205,tensor(0.5716)
206,tensor(0.7503)
207,tensor(0.5603)
208,tensor(0.7513)
209,tensor(0.5721)
210,tensor(0.5256)
211,tensor(0.5645)
212,tensor(0.5828)
213,tensor(0.5827)
214,tensor(0.7493)
215,tensor(0.6150)
216,tensor(0.5674)
217,tensor(0.5724)
218,tensor(0.7534)
219,tensor(0.6088)
220,tensor(0.5619)
221,tensor(0.7984)
222,tensor(0.5648)
223,tensor(0.5525)
224,tensor(0.5849)
225,tensor(0.5643)
226,tensor(0.5704)
227,tensor(0.5767)
228,tensor(0.5676)
229,tensor(0.5997)
230,tensor(0.5712)
231,tensor(0.6082)
232,tensor(0.5599)
233,tensor(0.5839)
234,tensor(0.6022)
235,tensor(0.5863)
236,tensor(0.5850)
237,tensor(0.7941)
238,tensor(0.7957)
239,tensor(0.5877)
240,tensor(0.6170)
241,tensor(0.7481)
242,tensor(0.7972)
243,tensor(0.5834)
244,tensor(0.5818)
245,tensor(0.5634)
246,tensor(0.5847)
247,tensor(0.5977)
248,tensor(0.6774)
249,tensor(0.7756)
250,tensor(0.5435)
251,tensor(0.5789)
252,tensor(0.5729)
253,tensor(0.5226)
254,tensor(0.7340)
255,tensor(0.5784)
256,tensor(0.5619)
257,tensor(0.5926)
258,tensor(0.6905)
259,tensor(0.7476)
260,tensor(0.5745)
261,tensor(0.5500)
262,tensor(0.7464)
263,tensor(0.7584)
264,tensor(0.7659)
265,tensor(0.7538)
266,tensor(0.7509)
267,tensor(0.7493)
268,tensor(0.5713)
269,tensor(0.5670)
270,tensor(0.5567)
271,tensor(0.6172)
272,tensor(0.5602)
273,tensor(0.5506)
274,tensor(0.5026)
275,tensor(0.5642)
276,tensor(0.5856)
277,tensor(0.7527)
278,tensor(0.7403)
279,tensor(0.7948)
280,tensor(0.7855)
281,tensor(0.4292)
282,tensor(0.6196)
283,tensor(0.7445)
284,tensor(0.5754)
285,tensor(0.7905)
286,tensor(0.7720)
287,tensor(0.7196)
288,tensor(0.7392)
289,tensor(0.5837)
290,tensor(0.5811)
291,tensor(0.5766)
292,tensor(0.5365)
293,tensor(0.5673)
294,tensor(0.7560)
295,tensor(0.5200)
296,tensor(0.7574)
297,tensor(0.5888)
298,tensor(0.5836)
299,tensor(0.5841)
300,tensor(0.7629)
301,tensor(0.7569)
302,tensor(0.5901)
303,tensor(0.7393)
304,tensor(0.5259)
305,tensor(0.5704)
306,tensor(0.5294)
307,tensor(0.5746)
308,tensor(0.5784)
309,tensor(0.5528)
310,tensor(0.5133)
311,tensor(0.5275)
312,tensor(0.5739)
313,tensor(0.5720)
314,tensor(0.7067)
315,tensor(0.7900)
316,tensor(0.7402)
317,tensor(0.7442)
318,tensor(0.5911)
319,tensor(0.5694)
320,tensor(0.5595)
321,tensor(0.5027)
322,tensor(0.5750)
323,tensor(0.5437)
324,tensor(0.5649)
325,tensor(0.6053)
326,tensor(0.7889)
327,tensor(0.7619)
328,tensor(0.5336)
329,tensor(0.5784)
330,tensor(0.5848)
331,tensor(0.5682)
332,tensor(0.8871)
333,tensor(0.5431)
334,tensor(0.7676)
335,tensor(0.6090)
336,tensor(0.5864)
337,tensor(0.5781)
338,tensor(0.7480)
339,tensor(0.7136)
340,tensor(0.7611)
341,tensor(0.5817)
342,tensor(0.7666)
343,tensor(0.5794)
344,tensor(0.5831)
345,tensor(0.7821)
346,tensor(0.7491)
347,tensor(0.5579)
348,tensor(0.7555)
349,tensor(0.7619)
350,tensor(0.5696)
351,tensor(0.5880)
352,tensor(0.7997)
353,tensor(0.4969)
354,tensor(0.5777)
355,tensor(0.5845)
356,tensor(0.5746)
357,tensor(0.7472)
358,tensor(0.7547)
359,tensor(0.5856)
360,tensor(0.5868)
361,tensor(0.5418)
362,tensor(0.7504)
363,tensor(0.7338)
364,tensor(0.6959)
365,tensor(0.5832)
366,tensor(0.5427)
367,tensor(0.7053)
368,tensor(0.5661)
369,tensor(0.5809)
370,tensor(0.7557)
371,tensor(0.7580)
372,tensor(0.7445)
373,tensor(0.6015)
374,tensor(0.5610)
375,tensor(0.5774)
376,tensor(0.5693)
377,tensor(0.7805)
378,tensor(0.5771)
379,tensor(0.7517)
380,tensor(0.5810)
381,tensor(0.7534)
382,tensor(0.7539)
383,tensor(0.5611)
384,tensor(0.7428)
385,tensor(0.7207)
386,tensor(0.5833)
387,tensor(0.7324)
388,tensor(0.5785)
389,tensor(0.7572)
390,tensor(0.6310)
391,tensor(0.5813)
392,tensor(0.5623)
393,tensor(0.7572)
394,tensor(0.4977)
395,tensor(0.5808)
396,tensor(0.7869)
397,tensor(0.7660)
398,tensor(0.5787)
399,tensor(0.5887)
400,tensor(0.7596)
401,tensor(0.5956)
402,tensor(0.7338)
403,tensor(0.7401)
404,tensor(0.5856)
405,tensor(0.7467)
406,tensor(0.5776)
407,tensor(0.5919)
408,tensor(0.5847)
409,tensor(0.5692)
410,tensor(0.5691)
411,tensor(0.7304)
412,tensor(0.7531)
