,0
0,tensor(36.8733)
1,tensor(35.1914)
2,tensor(40.4683)
3,tensor(35.1114)
4,tensor(36.9985)
5,tensor(35.6457)
6,tensor(35.8519)
7,tensor(41.5122)
8,tensor(41.2704)
9,tensor(34.6933)
10,tensor(35.6189)
11,tensor(35.8515)
12,tensor(29.6419)
13,tensor(37.1185)
14,tensor(37.0793)
15,tensor(37.0923)
16,tensor(35.4240)
17,tensor(36.8860)
18,tensor(37.4404)
19,tensor(36.9639)
20,tensor(34.6166)
21,tensor(36.4461)
22,tensor(36.7126)
23,tensor(34.7651)
24,tensor(38.6986)
25,tensor(34.3502)
26,tensor(34.3460)
27,tensor(36.8705)
28,tensor(34.5730)
29,tensor(37.0990)
30,tensor(35.8690)
31,tensor(35.7827)
32,tensor(36.9873)
33,tensor(36.7751)
34,tensor(41.5125)
35,tensor(36.0053)
36,tensor(37.0004)
37,tensor(37.0160)
38,tensor(35.7372)
39,tensor(38.3029)
40,tensor(38.4305)
41,tensor(35.9471)
42,tensor(36.7516)
43,tensor(36.4628)
44,tensor(35.9236)
45,tensor(36.3591)
46,tensor(38.5873)
47,tensor(36.5391)
48,tensor(35.3803)
49,tensor(41.5544)
50,tensor(36.9113)
51,tensor(37.0503)
52,tensor(35.3559)
53,tensor(40.3526)
54,tensor(36.9491)
55,tensor(36.5008)
56,tensor(37.0621)
57,tensor(41.6130)
58,tensor(34.8563)
59,tensor(33.1581)
60,tensor(37.1094)
61,tensor(36.9607)
62,tensor(35.5132)
63,tensor(35.7773)
64,tensor(37.0673)
65,tensor(36.4360)
66,tensor(33.5724)
67,tensor(36.4986)
68,tensor(35.6179)
69,tensor(36.9992)
70,tensor(37.0823)
71,tensor(36.9061)
72,tensor(36.8908)
73,tensor(41.6055)
74,tensor(36.3613)
75,tensor(36.8883)
76,tensor(37.0370)
77,tensor(36.7762)
78,tensor(36.8497)
79,tensor(38.3129)
80,tensor(38.1522)
81,tensor(38.2257)
82,tensor(37.0295)
83,tensor(38.6560)
84,tensor(35.6504)
85,tensor(37.0770)
86,tensor(34.9864)
87,tensor(41.5201)
88,tensor(35.7287)
89,tensor(37.8505)
90,tensor(38.6653)
91,tensor(33.4626)
92,tensor(35.1779)
93,tensor(35.8936)
94,tensor(38.6373)
95,tensor(36.9046)
96,tensor(38.6929)
97,tensor(37.1253)
98,tensor(35.6839)
99,tensor(37.0619)
100,tensor(37.0586)
101,tensor(38.8166)
102,tensor(34.1611)
103,tensor(35.8431)
104,tensor(36.6871)
105,tensor(36.9732)
106,tensor(41.5219)
107,tensor(35.7155)
108,tensor(36.8628)
109,tensor(36.6453)
110,tensor(36.9620)
111,tensor(35.4466)
112,tensor(36.8490)
113,tensor(35.9402)
114,tensor(35.6771)
115,tensor(37.1140)
116,tensor(38.3919)
117,tensor(36.8985)
118,tensor(36.3665)
119,tensor(34.9686)
120,tensor(34.5158)
121,tensor(33.3925)
122,tensor(37.0608)
123,tensor(34.9796)
124,tensor(37.0199)
125,tensor(31.7135)
126,tensor(35.5299)
127,tensor(36.6689)
128,tensor(36.6599)
129,tensor(37.0895)
130,tensor(35.5218)
131,tensor(37.0512)
132,tensor(37.1163)
133,tensor(35.3666)
134,tensor(33.2110)
135,tensor(37.0225)
136,tensor(35.3565)
137,tensor(37.0050)
138,tensor(35.7016)
139,tensor(35.2036)
140,tensor(34.6230)
141,tensor(37.0420)
142,tensor(37.0288)
143,tensor(38.2038)
144,tensor(37.0314)
145,tensor(37.0790)
146,tensor(36.8998)
147,tensor(38.6464)
148,tensor(36.4243)
149,tensor(36.1221)
150,tensor(37.0158)
151,tensor(37.0507)
152,tensor(38.1239)
153,tensor(37.1324)
154,tensor(37.0420)
155,tensor(38.6104)
156,tensor(35.8643)
157,tensor(36.7276)
158,tensor(34.8401)
159,tensor(37.1101)
160,tensor(36.8562)
161,tensor(34.7682)
162,tensor(37.1211)
163,tensor(38.6867)
164,tensor(36.5484)
165,tensor(35.9729)
166,tensor(36.5995)
167,tensor(36.9865)
168,tensor(36.0316)
169,tensor(38.5758)
170,tensor(35.9513)
171,tensor(37.0982)
172,tensor(32.9827)
173,tensor(35.3740)
174,tensor(37.0381)
175,tensor(40.8862)
176,tensor(38.0693)
177,tensor(35.5763)
178,tensor(36.3889)
179,tensor(37.0251)
180,tensor(35.3937)
181,tensor(36.7098)
182,tensor(37.0351)
183,tensor(36.5730)
184,tensor(41.5497)
185,tensor(37.0100)
186,tensor(38.5474)
187,tensor(37.9200)
188,tensor(36.7877)
189,tensor(37.2492)
190,tensor(36.9543)
191,tensor(36.9929)
192,tensor(35.5275)
193,tensor(36.9571)
194,tensor(37.0060)
195,tensor(37.8756)
196,tensor(36.9837)
197,tensor(35.3076)
198,tensor(36.9688)
199,tensor(36.3731)
200,tensor(36.6333)
201,tensor(37.1665)
202,tensor(36.9003)
203,tensor(37.0764)
204,tensor(35.8167)
205,tensor(35.4921)
206,tensor(38.6202)
207,tensor(33.8968)
208,tensor(38.5293)
209,tensor(35.9062)
210,tensor(35.2517)
211,tensor(35.5513)
212,tensor(37.0053)
213,tensor(37.0246)
214,tensor(33.1406)
215,tensor(36.9763)
216,tensor(35.8604)
217,tensor(36.8236)
218,tensor(38.6214)
219,tensor(36.2288)
220,tensor(34.4127)
221,tensor(38.3093)
222,tensor(36.7593)
223,tensor(35.2293)
224,tensor(37.0551)
225,tensor(36.6378)
226,tensor(36.8446)
227,tensor(35.8482)
