,0
0,tensor(33.4078)
1,tensor(31.2222)
2,tensor(33.3487)
3,tensor(32.5065)
4,tensor(33.5361)
5,tensor(34.2609)
6,tensor(32.8638)
7,tensor(33.5532)
8,tensor(35.0194)
9,tensor(33.6386)
10,tensor(32.8441)
11,tensor(36.5169)
12,tensor(28.5326)
13,tensor(33.5609)
14,tensor(33.5271)
15,tensor(33.5447)
16,tensor(32.8203)
17,tensor(33.3865)
18,tensor(32.5163)
19,tensor(33.4594)
20,tensor(32.1548)
21,tensor(33.2184)
22,tensor(33.4064)
23,tensor(33.4215)
24,tensor(33.5957)
25,tensor(32.0967)
26,tensor(32.4981)
27,tensor(33.4792)
28,tensor(33.5267)
29,tensor(33.5179)
30,tensor(36.6961)
31,tensor(32.8713)
32,tensor(35.2041)
33,tensor(37.9627)
34,tensor(35.1430)
35,tensor(32.8934)
36,tensor(35.0336)
37,tensor(33.5126)
38,tensor(34.1735)
39,tensor(35.0202)
40,tensor(33.4477)
41,tensor(32.8659)
42,tensor(37.6758)
43,tensor(33.2278)
44,tensor(32.5005)
45,tensor(32.7012)
46,tensor(33.5324)
47,tensor(37.3824)
48,tensor(33.9632)
49,tensor(33.5712)
50,tensor(32.8307)
51,tensor(33.4963)
52,tensor(35.9448)
53,tensor(34.8506)
54,tensor(33.4860)
55,tensor(36.0988)
56,tensor(33.4761)
57,tensor(33.5864)
58,tensor(31.5728)
59,tensor(30.3609)
60,tensor(33.5958)
61,tensor(35.0773)
62,tensor(32.7300)
63,tensor(32.1436)
64,tensor(34.3126)
65,tensor(33.1911)
66,tensor(31.4339)
67,tensor(32.7327)
68,tensor(33.3788)
69,tensor(35.1681)
70,tensor(33.5107)
71,tensor(32.7472)
72,tensor(35.1109)
73,tensor(33.5589)
74,tensor(33.1965)
75,tensor(32.7758)
76,tensor(35.1182)
77,tensor(33.4624)
78,tensor(33.3929)
79,tensor(32.6096)
80,tensor(33.2780)
81,tensor(32.8884)
82,tensor(33.5271)
83,tensor(33.5702)
84,tensor(32.8781)
85,tensor(35.1948)
86,tensor(33.7110)
87,tensor(38.0193)
88,tensor(32.8524)
89,tensor(33.2208)
90,tensor(33.4751)
91,tensor(31.3935)
92,tensor(32.5516)
93,tensor(37.0917)
94,tensor(33.5044)
95,tensor(33.4749)
96,tensor(35.2120)
97,tensor(33.6372)
98,tensor(32.1329)
99,tensor(33.5192)
100,tensor(33.5265)
101,tensor(32.9594)
102,tensor(33.0611)
103,tensor(32.9751)
104,tensor(33.4100)
105,tensor(33.5547)
106,tensor(33.5270)
107,tensor(32.8378)
108,tensor(33.4585)
109,tensor(34.9051)
110,tensor(33.5365)
111,tensor(32.6734)
112,tensor(33.4944)
113,tensor(32.9991)
114,tensor(32.8729)
115,tensor(33.6225)
116,tensor(33.4487)
117,tensor(33.4714)
118,tensor(32.6068)
119,tensor(32.4941)
120,tensor(32.6788)
121,tensor(32.4283)
122,tensor(38.1645)
123,tensor(32.3556)
124,tensor(38.0614)
125,tensor(29.7176)
126,tensor(36.3730)
127,tensor(34.8656)
128,tensor(33.3557)
129,tensor(33.6012)
130,tensor(34.1593)
131,tensor(33.5532)
132,tensor(35.1277)
133,tensor(32.6788)
134,tensor(31.2607)
135,tensor(33.5491)
136,tensor(31.9802)
137,tensor(33.4966)
138,tensor(34.2598)
139,tensor(32.5844)
140,tensor(31.5094)
141,tensor(33.5587)
142,tensor(35.0633)
143,tensor(33.3833)
144,tensor(33.4730)
145,tensor(33.4832)
146,tensor(35.0507)
147,tensor(33.5698)
148,tensor(33.1769)
149,tensor(33.1177)
150,tensor(33.4638)
151,tensor(35.1899)
152,tensor(33.2992)
153,tensor(35.1827)
154,tensor(33.5950)
155,tensor(38.0291)
156,tensor(32.4080)
157,tensor(35.0105)
158,tensor(32.4191)
159,tensor(38.0425)
160,tensor(37.7442)
161,tensor(33.5894)
162,tensor(33.4517)
163,tensor(35.1540)
164,tensor(33.3213)
165,tensor(34.7184)
166,tensor(33.3760)
167,tensor(33.5659)
168,tensor(34.5422)
169,tensor(33.5627)
170,tensor(33.0006)
171,tensor(33.5254)
172,tensor(31.0903)
173,tensor(31.9071)
174,tensor(34.1908)
175,tensor(37.8849)
176,tensor(37.4864)
177,tensor(32.6901)
178,tensor(32.6749)
179,tensor(38.1049)
180,tensor(33.2096)
181,tensor(32.7239)
182,tensor(35.2070)
183,tensor(37.6342)
184,tensor(33.4872)
185,tensor(33.4801)
186,tensor(35.1879)
187,tensor(37.3904)
188,tensor(32.8751)
189,tensor(32.8190)
190,tensor(35.1039)
191,tensor(35.1902)
192,tensor(36.1179)
193,tensor(35.0837)
194,tensor(33.5367)
195,tensor(37.3003)
196,tensor(35.1361)
197,tensor(32.6156)
198,tensor(35.1038)
199,tensor(37.4317)
200,tensor(37.7466)
201,tensor(32.5588)
202,tensor(37.7278)
203,tensor(35.1858)
204,tensor(32.4111)
205,tensor(32.7945)
206,tensor(33.5442)
207,tensor(32.9690)
208,tensor(33.5420)
209,tensor(32.9836)
210,tensor(33.8952)
211,tensor(32.8620)
212,tensor(33.5457)
213,tensor(35.1257)
214,tensor(30.5832)
215,tensor(38.1823)
216,tensor(36.5595)
217,tensor(33.4375)
218,tensor(35.2015)
219,tensor(33.1534)
220,tensor(32.0906)
221,tensor(36.2686)
222,tensor(33.2795)
223,tensor(35.8218)
224,tensor(33.5003)
225,tensor(33.3147)
226,tensor(34.9705)
227,tensor(33.0147)
228,tensor(33.4060)
229,tensor(37.9494)
230,tensor(33.0007)
231,tensor(33.4669)
232,tensor(31.6875)
233,tensor(38.0226)
234,tensor(33.3884)
235,tensor(35.1768)
236,tensor(31.3203)
237,tensor(33.5105)
238,tensor(35.1747)
239,tensor(33.5303)
240,tensor(33.4077)
241,tensor(33.6395)
242,tensor(33.5598)
243,tensor(35.1451)
244,tensor(35.1491)
245,tensor(32.2809)
246,tensor(35.1158)
247,tensor(33.5268)
248,tensor(31.8859)
249,tensor(33.1520)
250,tensor(32.7087)
251,tensor(33.5630)
252,tensor(30.9353)
253,tensor(32.6774)
254,tensor(31.7036)
255,tensor(33.4896)
256,tensor(32.9573)
257,tensor(35.1966)
258,tensor(30.5605)
259,tensor(32.8147)
260,tensor(38.0683)
261,tensor(32.9400)
262,tensor(33.0972)
263,tensor(35.7062)
264,tensor(33.5006)
265,tensor(33.5013)
266,tensor(33.4141)
267,tensor(32.7814)
268,tensor(32.9184)
269,tensor(33.2393)
270,tensor(34.3993)
271,tensor(33.3803)
272,tensor(32.6656)
273,tensor(32.2742)
274,tensor(31.8624)
275,tensor(33.2397)
276,tensor(33.5830)
277,tensor(32.5059)
278,tensor(37.0439)
279,tensor(33.5790)
280,tensor(32.6558)
281,tensor(30.6317)
282,tensor(33.1078)
283,tensor(32.5855)
284,tensor(33.4719)
285,tensor(33.5505)
286,tensor(32.5271)
287,tensor(34.6125)
288,tensor(33.3152)
289,tensor(33.5153)
290,tensor(33.4700)
291,tensor(33.4397)
292,tensor(30.3010)
293,tensor(32.7165)
294,tensor(33.5112)
295,tensor(27.6505)
296,tensor(33.5173)
297,tensor(33.5563)
298,tensor(33.5632)
299,tensor(33.5468)
300,tensor(32.3304)
301,tensor(33.5188)
302,tensor(35.1924)
303,tensor(32.5804)
304,tensor(32.2639)
305,tensor(33.2807)
306,tensor(32.1773)
307,tensor(33.4504)
308,tensor(33.5147)
309,tensor(33.0558)
310,tensor(35.4716)
311,tensor(36.4794)
312,tensor(33.4790)
313,tensor(32.8531)
314,tensor(31.8111)
315,tensor(33.5024)
316,tensor(32.7027)
317,tensor(33.3213)
318,tensor(33.3953)
319,tensor(32.4872)
320,tensor(32.1227)
321,tensor(33.1584)
322,tensor(32.6764)
323,tensor(31.7148)
324,tensor(34.4690)
325,tensor(32.9873)
326,tensor(32.9748)
327,tensor(38.1522)
328,tensor(32.5822)
329,tensor(33.5077)
330,tensor(33.5165)
331,tensor(35.1073)
332,tensor(32.5241)
333,tensor(36.8240)
334,tensor(33.5127)
335,tensor(34.9023)
336,tensor(33.5466)
337,tensor(32.7865)
338,tensor(37.9224)
339,tensor(35.7552)
340,tensor(33.5261)
341,tensor(33.5699)
342,tensor(35.6757)
343,tensor(38.1979)
344,tensor(33.6344)
345,tensor(36.4997)
346,tensor(34.9959)
347,tensor(32.6984)
348,tensor(33.5435)
349,tensor(32.6890)
350,tensor(32.7543)
351,tensor(35.1621)
352,tensor(35.2509)
353,tensor(31.8258)
354,tensor(33.5424)
355,tensor(38.0647)
356,tensor(33.2939)
357,tensor(35.5069)
358,tensor(35.1908)
359,tensor(35.0837)
360,tensor(38.0347)
361,tensor(33.7780)
362,tensor(35.2045)
363,tensor(34.7521)
364,tensor(32.5971)
365,tensor(37.9027)
366,tensor(32.2246)
367,tensor(31.3115)
368,tensor(33.3346)
369,tensor(33.5599)
370,tensor(32.4749)
371,tensor(33.5975)
372,tensor(37.9438)
373,tensor(33.5455)
374,tensor(34.0640)
375,tensor(36.5844)
376,tensor(33.4492)
377,tensor(33.4315)
378,tensor(33.4255)
379,tensor(32.4622)
380,tensor(35.1176)
381,tensor(33.4901)
382,tensor(35.2828)
383,tensor(32.4349)
384,tensor(33.1000)
385,tensor(31.9075)
386,tensor(33.5064)
387,tensor(36.8555)
388,tensor(35.1960)
389,tensor(33.6320)
390,tensor(29.6704)
391,tensor(35.1455)
392,tensor(32.3226)
393,tensor(33.4851)
394,tensor(31.4824)
395,tensor(33.4986)
396,tensor(37.9552)
397,tensor(35.2586)
398,tensor(33.1570)
399,tensor(33.4721)
400,tensor(33.5248)
401,tensor(33.3310)
402,tensor(31.2492)
403,tensor(34.7842)
404,tensor(35.1363)
405,tensor(33.5120)
406,tensor(35.0120)
407,tensor(33.4901)
408,tensor(33.5215)
409,tensor(35.0292)
410,tensor(33.1895)
411,tensor(33.0079)
412,tensor(31.8757)
413,tensor(32.7984)
414,tensor(33.4998)
415,tensor(32.8027)
416,tensor(35.1294)
417,tensor(32.3966)
418,tensor(31.7808)
419,tensor(33.1693)
420,tensor(32.4870)
421,tensor(37.7744)
422,tensor(33.1142)
423,tensor(32.7156)
424,tensor(33.5253)
425,tensor(32.2344)
426,tensor(33.5807)
427,tensor(33.4833)
428,tensor(32.8443)
429,tensor(33.5833)
430,tensor(33.5740)
431,tensor(33.5027)
432,tensor(35.2873)
433,tensor(35.1341)
434,tensor(33.1714)
435,tensor(33.0211)
436,tensor(32.3574)
437,tensor(32.4602)
438,tensor(35.0806)
439,tensor(31.6277)
440,tensor(35.0995)
441,tensor(33.3475)
442,tensor(33.5201)
443,tensor(32.5653)
444,tensor(34.5384)
445,tensor(33.1961)
446,tensor(32.9031)
447,tensor(32.7343)
448,tensor(32.6636)
449,tensor(34.9287)
450,tensor(33.2327)
451,tensor(33.5875)
452,tensor(34.8678)
453,tensor(38.2153)
454,tensor(36.0746)
455,tensor(33.1808)
456,tensor(33.6015)
457,tensor(32.4696)
458,tensor(33.5547)
459,tensor(33.0389)
460,tensor(34.9049)
461,tensor(33.5956)
462,tensor(31.2066)
463,tensor(35.1330)
464,tensor(30.8848)
465,tensor(33.5532)
466,tensor(35.1365)
467,tensor(32.2774)
468,tensor(34.7858)
469,tensor(33.3163)
470,tensor(33.5577)
471,tensor(33.4860)
472,tensor(35.1662)
473,tensor(32.4614)
