,0
0,tensor(0.3667)
1,tensor(0.3677)
2,tensor(0.3707)
3,tensor(0.3633)
4,tensor(0.3763)
5,tensor(0.5586)
6,tensor(0.4582)
7,tensor(0.3749)
8,tensor(0.6133)
9,tensor(0.5665)
10,tensor(0.3695)
11,tensor(0.6225)
12,tensor(0.2605)
13,tensor(0.3775)
14,tensor(0.3737)
15,tensor(0.3762)
16,tensor(0.3741)
17,tensor(0.3826)
18,tensor(0.3674)
19,tensor(0.3904)
20,tensor(0.4270)
21,tensor(0.3585)
22,tensor(0.3663)
23,tensor(0.6015)
24,tensor(0.3868)
25,tensor(0.3621)
26,tensor(0.5245)
27,tensor(0.3710)
28,tensor(0.5658)
29,tensor(0.3716)
30,tensor(0.6208)
31,tensor(0.3627)
32,tensor(0.5893)
33,tensor(0.6544)
34,tensor(0.5852)
35,tensor(0.4368)
36,tensor(0.5834)
37,tensor(0.3734)
38,tensor(0.5734)
39,tensor(0.5825)
40,tensor(0.3718)
41,tensor(0.3384)
42,tensor(0.6096)
43,tensor(0.3608)
44,tensor(0.3674)
45,tensor(0.3708)
46,tensor(0.4005)
47,tensor(0.6140)
48,tensor(0.5698)
49,tensor(0.4140)
50,tensor(0.3541)
51,tensor(0.3692)
52,tensor(0.6189)
53,tensor(0.5764)
54,tensor(0.3695)
55,tensor(0.6184)
56,tensor(0.3676)
57,tensor(0.3767)
58,tensor(0.3479)
59,tensor(0.3210)
60,tensor(0.3774)
61,tensor(0.5840)
62,tensor(0.3603)
63,tensor(0.3470)
64,tensor(0.5787)
65,tensor(0.4356)
66,tensor(0.3001)
67,tensor(0.3694)
68,tensor(0.5768)
69,tensor(0.6032)
70,tensor(0.3737)
71,tensor(0.3403)
72,tensor(0.5835)
73,tensor(0.3828)
74,tensor(0.3570)
75,tensor(0.3502)
76,tensor(0.5876)
77,tensor(0.4057)
78,tensor(0.3655)
79,tensor(0.3399)
80,tensor(0.3609)
81,tensor(0.3734)
82,tensor(0.3727)
83,tensor(0.3802)
84,tensor(0.3638)
85,tensor(0.5911)
86,tensor(0.5800)
87,tensor(0.6272)
88,tensor(0.3660)
89,tensor(0.3616)
90,tensor(0.3822)
91,tensor(0.2975)
92,tensor(0.3594)
93,tensor(0.6873)
94,tensor(0.3717)
95,tensor(0.3987)
96,tensor(0.5955)
97,tensor(0.3790)
98,tensor(0.3479)
99,tensor(0.3737)
100,tensor(0.3795)
101,tensor(0.3661)
102,tensor(0.5532)
103,tensor(0.3681)
104,tensor(0.3748)
105,tensor(0.3993)
106,tensor(0.3813)
107,tensor(0.3485)
108,tensor(0.3696)
109,tensor(0.6103)
110,tensor(0.3721)
111,tensor(0.3442)
112,tensor(0.4132)
113,tensor(0.3701)
114,tensor(0.3701)
115,tensor(0.3789)
116,tensor(0.3686)
117,tensor(0.3712)
118,tensor(0.3545)
119,tensor(0.3617)
120,tensor(0.5668)
121,tensor(0.5545)
122,tensor(0.6359)
123,tensor(0.3394)
124,tensor(0.6291)
125,tensor(0.4104)
126,tensor(0.6207)
127,tensor(0.5979)
128,tensor(0.3972)
129,tensor(0.3824)
130,tensor(0.5807)
131,tensor(0.3734)
132,tensor(0.5850)
133,tensor(0.3676)
134,tensor(0.3536)
135,tensor(0.3729)
136,tensor(0.3382)
137,tensor(0.3695)
138,tensor(0.5860)
139,tensor(0.3451)
140,tensor(0.3303)
141,tensor(0.3756)
142,tensor(0.5755)
143,tensor(0.3663)
144,tensor(0.3726)
145,tensor(0.3708)
146,tensor(0.5867)
147,tensor(0.3766)
148,tensor(0.4316)
149,tensor(0.3694)
150,tensor(0.3678)
151,tensor(0.6007)
152,tensor(0.3642)
153,tensor(0.5851)
154,tensor(0.3776)
155,tensor(0.6267)
156,tensor(0.3533)
157,tensor(0.5777)
158,tensor(0.3678)
159,tensor(0.6279)
160,tensor(0.6477)
161,tensor(0.5772)
162,tensor(0.3729)
163,tensor(0.5883)
164,tensor(0.3684)
165,tensor(0.5774)
166,tensor(0.3672)
167,tensor(0.3724)
168,tensor(0.5751)
169,tensor(0.3797)
170,tensor(0.3710)
171,tensor(0.3796)
172,tensor(0.3074)
173,tensor(0.3073)
174,tensor(0.5475)
175,tensor(0.6779)
176,tensor(0.6069)
177,tensor(0.4008)
178,tensor(0.3678)
179,tensor(0.6408)
180,tensor(0.5460)
181,tensor(0.3460)
182,tensor(0.5900)
183,tensor(0.6104)
184,tensor(0.3739)
185,tensor(0.3718)
186,tensor(0.5906)
187,tensor(0.6067)
188,tensor(0.3654)
189,tensor(0.3400)
190,tensor(0.5822)
191,tensor(0.5912)
192,tensor(0.6143)
193,tensor(0.5813)
194,tensor(0.3763)
195,tensor(0.6025)
196,tensor(0.5968)
197,tensor(0.3963)
198,tensor(0.5982)
199,tensor(0.6141)
200,tensor(0.6168)
201,tensor(0.3695)
202,tensor(0.6343)
203,tensor(0.5882)
204,tensor(0.3679)
205,tensor(0.3683)
206,tensor(0.3740)
207,tensor(0.5821)
208,tensor(0.3738)
209,tensor(0.3661)
210,tensor(0.5525)
211,tensor(0.3709)
212,tensor(0.3779)
213,tensor(0.5864)
214,tensor(0.3183)
215,tensor(0.6743)
216,tensor(0.6153)
217,tensor(0.3698)
218,tensor(0.5883)
219,tensor(0.4241)
220,tensor(0.3570)
221,tensor(0.6599)
222,tensor(0.3597)
223,tensor(0.6056)
224,tensor(0.3730)
225,tensor(0.3637)
226,tensor(0.5725)
227,tensor(0.3720)
228,tensor(0.3677)
229,tensor(0.6493)
230,tensor(0.3565)
231,tensor(0.4070)
232,tensor(0.3867)
233,tensor(0.6279)
234,tensor(0.4066)
235,tensor(0.5908)
236,tensor(0.3663)
237,tensor(0.3729)
238,tensor(0.5851)
239,tensor(0.3765)
240,tensor(0.4147)
241,tensor(0.5813)
242,tensor(0.3797)
243,tensor(0.5848)
244,tensor(0.5879)
245,tensor(0.3589)
246,tensor(0.5878)
247,tensor(0.3853)
248,tensor(0.3048)
249,tensor(0.3591)
250,tensor(0.3466)
251,tensor(0.3760)
252,tensor(0.3408)
253,tensor(0.3394)
254,tensor(0.3345)
255,tensor(0.3702)
256,tensor(0.3592)
257,tensor(0.6002)
258,tensor(0.3008)
259,tensor(0.3659)
260,tensor(0.6310)
261,tensor(0.3495)
262,tensor(0.3592)
263,tensor(0.6219)
264,tensor(0.3873)
265,tensor(0.3705)
266,tensor(0.3672)
