,0
0,tensor(0.5138)
1,tensor(0.8415)
2,tensor(0.7404)
3,tensor(0.5063)
4,tensor(0.5271)
5,tensor(0.4711)
6,tensor(0.6363)
7,tensor(0.7514)
8,tensor(0.8001)
9,tensor(0.6768)
10,tensor(0.5150)
11,tensor(0.5203)
12,tensor(0.3234)
13,tensor(0.5581)
14,tensor(0.5292)
15,tensor(0.5329)
16,tensor(0.5142)
17,tensor(0.5602)
18,tensor(0.7461)
19,tensor(0.5738)
20,tensor(0.5909)
21,tensor(0.5031)
22,tensor(0.5101)
23,tensor(0.5935)
24,tensor(0.7421)
25,tensor(0.4893)
26,tensor(0.4692)
27,tensor(0.5150)
28,tensor(0.5101)
29,tensor(0.5324)
30,tensor(0.5096)
31,tensor(0.5017)
32,tensor(0.5192)
33,tensor(0.5701)
34,tensor(0.7503)
35,tensor(0.6186)
36,tensor(0.5608)
37,tensor(0.5498)
38,tensor(0.5145)
39,tensor(0.5941)
40,tensor(0.6022)
41,tensor(0.4793)
42,tensor(0.5094)
43,tensor(0.5010)
44,tensor(0.5785)
45,tensor(0.5926)
46,tensor(0.7569)
47,tensor(0.5071)
48,tensor(0.4977)
49,tensor(0.8132)
50,tensor(0.5768)
51,tensor(0.5276)
52,tensor(0.5141)
53,tensor(0.7276)
54,tensor(0.5171)
55,tensor(0.5855)
56,tensor(0.5264)
57,tensor(0.7507)
58,tensor(0.4888)
59,tensor(0.3706)
60,tensor(0.5315)
61,tensor(0.5208)
62,tensor(0.5034)
63,tensor(0.5376)
64,tensor(0.5915)
65,tensor(0.6135)
66,tensor(0.4140)
67,tensor(0.5948)
68,tensor(0.5259)
69,tensor(0.5689)
70,tensor(0.5535)
71,tensor(0.5536)
72,tensor(0.5152)
73,tensor(0.7820)
74,tensor(0.4941)
75,tensor(0.5604)
76,tensor(0.5484)
77,tensor(0.5818)
78,tensor(0.5174)
79,tensor(0.7065)
80,tensor(0.5884)
81,tensor(0.7315)
82,tensor(0.5234)
83,tensor(0.7245)
84,tensor(0.5034)
85,tensor(0.5539)
86,tensor(0.5079)
87,tensor(0.7510)
88,tensor(0.5137)
89,tensor(0.5838)
90,tensor(0.7298)
91,tensor(0.4137)
92,tensor(0.5060)
93,tensor(0.6069)
94,tensor(0.6152)
95,tensor(0.5819)
96,tensor(0.7202)
97,tensor(0.5292)
98,tensor(0.5362)
99,tensor(0.5491)
100,tensor(0.5613)
101,tensor(0.7361)
102,tensor(0.4575)
103,tensor(0.5098)
104,tensor(0.5205)
105,tensor(0.5814)
106,tensor(0.7742)
107,tensor(0.4820)
108,tensor(0.5180)
109,tensor(0.5876)
110,tensor(0.5197)
111,tensor(0.4755)
112,tensor(0.5952)
113,tensor(0.5128)
114,tensor(0.5151)
115,tensor(0.5298)
116,tensor(0.5961)
117,tensor(0.5205)
118,tensor(0.5556)
119,tensor(0.5048)
120,tensor(0.6713)
121,tensor(0.4471)
122,tensor(0.5561)
123,tensor(0.4678)
124,tensor(0.5274)
125,tensor(0.6394)
