,0,1,2
0,0.9934804439544678,0.961088240146637,0.9835178852081299
1,0.9768323302268982,0.08809087425470352,0.9681341648101807
2,0.956384003162384,0.9867706894874573,0.9898884892463684
3,0.9970750212669373,0.9528528451919556,0.9753398895263672
4,0.9893211126327515,0.9940111637115479,0.9836154580116272
5,0.9983501434326172,0.9429622292518616,0.9896279573440552
6,0.3701187074184418,0.8968880772590637,0.9909692406654358
7,0.9948099851608276,0.9812543988227844,0.9909456968307495
8,0.993260383605957,0.9098988175392151,0.9915058612823486
9,0.9989510178565979,0.9973575472831726,0.9854350686073303
10,0.9992572665214539,0.9444632530212402,0.9865244030952454
11,0.9959929585456848,0.9489500522613525,0.9780676364898682
12,0.9953210949897766,0.9222543239593506,0.9853214621543884
13,0.9842292070388794,0.8199485540390015,0.9480841755867004
14,0.9730488061904907,0.24394409358501434,0.9783055186271667
15,0.9954150915145874,0.960383415222168,0.9846782684326172
16,0.9874442219734192,0.9695777297019958,0.982232928276062
17,0.9963575601577759,0.3139205276966095,0.9822786450386047
18,0.9928054213523865,0.6971124410629272,0.9905769228935242
19,0.991247296333313,0.28776320815086365,0.9616288542747498
20,0.9964115619659424,0.3043849468231201,0.9535490274429321
21,0.9904614090919495,0.9576231241226196,0.993270218372345
22,0.5319139361381531,0.936191976070404,0.9950351715087891
23,0.998198926448822,0.9543208479881287,0.3228115141391754
24,0.23348954319953918,0.9605244398117065,0.20827041566371918
25,0.9978959560394287,0.9511234760284424,0.998696506023407
26,0.9898880124092102,0.9716430902481079,0.9914472699165344
27,0.9377455115318298,0.9957605600357056,0.9766187071800232
28,0.9937094449996948,0.9181735515594482,0.350619375705719
29,0.9987161755561829,0.9362917542457581,0.9946288466453552
30,0.9971280694007874,0.25251421332359314,0.9667025804519653
31,0.9485418200492859,0.9903857707977295,0.9882653951644897
32,0.9883660078048706,0.9817725419998169,0.9835891127586365
33,0.986685037612915,0.9626519680023193,0.9866605401039124
34,0.9964662790298462,0.9602044820785522,0.9792879819869995
35,0.9846442937850952,0.950408399105072,0.5123677253723145
36,0.9961849451065063,0.9618455171585083,0.9827644228935242
37,0.8450677990913391,0.9923486113548279,0.15859654545783997
38,0.9893476366996765,0.9341821670532227,0.9987122416496277
39,0.9686073660850525,0.9493184685707092,0.9683027267456055
40,0.9820626378059387,0.9575738906860352,0.9834131598472595
41,0.9931269288063049,0.9513145685195923,0.9542124271392822
42,0.532969057559967,0.9500508904457092,0.9895419478416443
43,0.9853461980819702,0.9588766694068909,0.9857217073440552
44,0.9971659779548645,0.9561960697174072,0.9908102750778198
45,0.9973368644714355,0.9576435089111328,0.9938434958457947
46,0.7425038814544678,0.9586325287818909,0.9775159358978271
47,0.9814711809158325,0.911261260509491,0.9863506555557251
48,0.9871943593025208,0.9279825687408447,0.9853079319000244
49,0.9814782738685608,0.9940153956413269,0.9741284847259521
50,0.9900254607200623,0.9098174571990967,0.9308165311813354
51,0.9731792211532593,0.9502472281455994,0.9908872842788696
52,0.9885435104370117,0.9510564208030701,0.6364240050315857
53,0.9881649017333984,0.9900110960006714,0.9900251030921936
54,0.9890860319137573,0.9485472440719604,0.9827110171318054
