,file_index,best_score,epoch_no
0,0,0.6100271940231323,1
1,1,0.8388856053352356,12
2,2,0.8019317984580994,0
3,3,0.7830772995948792,0
4,4,0.6338488459587097,0
5,5,0.76674884557724,0
6,6,0.8856844305992126,0
7,7,0.6310232281684875,0
8,8,0.8651294708251953,0
9,9,0.6511321663856506,0
10,10,0.5681090354919434,2
11,11,0.7944018840789795,0
12,12,0.5164472460746765,2
13,13,0.832190752029419,0
14,14,0.8270401954650879,0
15,15,0.8228998780250549,0
16,16,0.7919864654541016,0
17,17,0.6470058560371399,0
18,18,0.5400707125663757,3
19,19,0.6658823490142822,0
20,20,0.9070968627929688,2
21,21,0.7925198674201965,0
22,22,0.5897734761238098,0
23,23,0.8529163599014282,0
24,24,0.6516360640525818,0
25,25,0.8814030885696411,25
26,26,0.634040355682373,18
27,27,0.7966806292533875,0
28,28,0.7338256239891052,5
29,29,0.8254698514938354,0
30,30,0.5984165668487549,0
31,31,0.676489531993866,7
32,32,0.6290069818496704,0
33,33,0.6610351204872131,0
34,34,0.6349349021911621,0
35,35,0.8770763874053955,0
36,36,0.6475520730018616,0
37,37,0.8324915766716003,0
38,38,0.8028708100318909,0
39,39,0.602872908115387,0
40,40,0.6107174158096313,0
41,41,0.5545262098312378,0
42,42,0.6076803803443909,0
43,43,0.7551941871643066,1
44,44,0.5096418261528015,6
45,45,0.5468409657478333,3
46,46,0.6785197257995605,0
47,47,0.5952524542808533,0
48,48,0.7906919121742249,0
49,49,0.8702882528305054,0
50,50,0.7754443883895874,0
51,51,0.821780264377594,0
52,52,0.7846890091896057,0
53,53,0.5794466733932495,0
54,54,0.6188448071479797,0
55,55,0.5511113405227661,2
56,56,0.8122442960739136,0
57,57,0.6284763216972351,0
58,58,0.7291871905326843,22
59,59,0.883817732334137,47
60,60,0.6338425874710083,0
61,61,0.6117164492607117,0
62,62,0.5915369987487793,0
63,63,0.5783217549324036,4
64,64,0.5833925604820251,0
65,65,0.8869066834449768,0
66,66,0.8173145055770874,18
67,67,0.596042275428772,0
68,68,0.8527331352233887,19
69,69,0.8433231115341187,0
70,70,0.6381051540374756,0
