,0
0,0.6580045819282532
1,0.5385882258415222
2,0.6705769896507263
3,0.491105854511261
4,0.5377514362335205
5,0.7764320969581604
6,0.8026675581932068
7,0.5714603066444397
8,0.5884996652603149
9,0.6512126922607422
10,0.5301043391227722
11,0.6595189571380615
12,0.573221743106842
13,0.7309122085571289
14,0.5866954922676086
15,0.6354316473007202
16,0.624622106552124
17,0.7065497636795044
18,0.33001166582107544
19,0.702627420425415
20,0.5805180668830872
21,0.6610864996910095
22,0.6807374954223633
23,0.6440024375915527
24,0.7487289905548096
25,0.608535885810852
26,0.5709221959114075
27,0.4111778438091278
28,0.6852954030036926
29,0.6534476280212402
30,0.5476389527320862
31,0.680326521396637
32,0.6410122513771057
33,0.4748620390892029
34,0.6318187117576599
35,0.6273170709609985
36,0.6726611852645874
37,0.5259513258934021
38,0.650695264339447
39,0.188045933842659
40,0.6159987449645996
41,0.6735450029373169
42,0.5722930431365967
43,0.6144018769264221
44,0.6647727489471436
45,0.638560950756073
46,0.47274458408355713
47,0.6080623865127563
48,0.5049917101860046
49,0.6210777163505554
50,0.5373792052268982
51,0.5263680219650269
52,0.5582400560379028
53,0.13231009244918823
54,0.6459364295005798
55,0.68967604637146
56,0.6316933035850525
57,0.6460849642753601
58,0.6167311668395996
59,0.6813550591468811
60,0.6379789113998413
61,0.40870431065559387
62,0.6790032386779785
63,0.613955020904541
64,0.6831274628639221
65,0.6568405628204346
66,0.6613212823867798
67,0.7038099765777588
68,0.6600722670555115
69,0.6280600428581238
70,0.6261870265007019
71,0.6815759539604187
72,0.6835970282554626
73,0.5235477089881897
74,0.6157262921333313
75,0.6285343170166016
76,0.4967271387577057
77,0.5961864590644836
78,0.5917431712150574
79,0.5094820261001587
80,0.608685314655304
81,0.6702430248260498
82,0.626121997833252
83,0.6549665927886963
84,0.6254526972770691
85,0.6346164345741272
86,0.623979389667511
87,0.6594693064689636
88,0.6421405076980591
89,0.38800573348999023
