,0
0,28.8460750579834
1,27.369997024536133
2,24.271854400634766
3,27.110994338989258
4,24.717121124267578
5,32.00812911987305
6,34.758602142333984
7,26.079166412353516
8,26.002275466918945
9,28.6917724609375
10,26.6588134765625
11,22.231285095214844
12,25.198532104492188
13,27.216289520263672
14,30.619489669799805
15,27.396326065063477
16,28.02711296081543
17,24.349748611450195
18,23.926427841186523
19,27.92428970336914
20,22.6190185546875
21,30.23619842529297
22,32.33386993408203
23,26.225149154663086
24,25.1394100189209
25,24.03364372253418
26,23.89529037475586
27,23.616647720336914
28,23.302629470825195
29,24.3679256439209
30,24.769996643066406
31,28.818687438964844
32,22.366199493408203
33,27.2501163482666
34,26.861583709716797
35,22.50980567932129
36,26.769084930419922
37,20.985923767089844
38,22.388263702392578
39,17.753067016601562
40,26.14215660095215
41,26.709463119506836
42,22.172061920166016
43,27.944944381713867
44,29.82907485961914
45,25.821638107299805
46,24.985963821411133
47,22.697927474975586
48,23.97907257080078
49,22.723873138427734
50,23.26981544494629
51,21.652523040771484
52,26.40607452392578
53,13.32699203491211
54,23.339466094970703
55,27.205801010131836
56,21.92059326171875
57,27.605180740356445
58,29.943466186523438
59,29.975204467773438
60,26.44953155517578
61,22.401256561279297
62,28.409072875976562
63,30.37245750427246
64,26.994670867919922
65,29.522459030151367
66,22.122648239135742
67,25.91546630859375
68,29.772417068481445
69,25.686635971069336
70,24.479156494140625
71,31.180274963378906
72,32.40287780761719
73,24.036479949951172
74,22.060728073120117
75,27.212350845336914
76,24.543792724609375
77,29.340892791748047
78,23.083072662353516
79,24.410306930541992
80,21.402748107910156
81,30.244464874267578
82,19.600685119628906
83,27.097675323486328
84,21.43019676208496
85,26.16311264038086
86,18.774459838867188
87,28.216060638427734
88,23.294322967529297
89,25.20683479309082
