,0,1,2
0,57.817535400390625,40.682125091552734,41.471004486083984
1,39.96528244018555,73.99656677246094,73.30606842041016
2,46.064857482910156,37.62980270385742,53.471588134765625
3,41.67852020263672,39.03335189819336,38.81978988647461
4,63.6760368347168,41.89930725097656,43.62006378173828
5,56.848548889160156,51.77518844604492,57.89850616455078
6,69.33252716064453,52.75627517700195,46.81665802001953
7,33.68912124633789,35.9923095703125,64.82894897460938
8,38.46363830566406,73.12641906738281,55.527000427246094
9,48.32196807861328,41.090694427490234,72.60604095458984
10,56.66813278198242,60.943851470947266,40.482173919677734
11,69.9339599609375,76.79925537109375,39.38083267211914
12,58.88764190673828,72.75044250488281,39.96276092529297
13,45.53669357299805,53.61235809326172,44.12234878540039
14,37.50068664550781,41.49995422363281,76.06767272949219
15,38.814056396484375,38.964515686035156,77.1037826538086
16,60.817588806152344,32.65446472167969,35.690406799316406
17,49.72450637817383,55.150733947753906,68.20244598388672
18,42.50139236450195,68.18213653564453,51.77116394042969
19,49.575416564941406,49.00242233276367,37.105804443359375
20,51.022972106933594,41.280818939208984,50.18673324584961
21,33.82334518432617,47.2205810546875,40.67955780029297
22,49.64048767089844,33.834999084472656,33.52386474609375
23,71.77923583984375,41.696144104003906,73.49177551269531
24,38.524017333984375,56.06202697753906,53.61565017700195
25,41.15953826904297,37.52444839477539,55.966880798339844
26,68.956787109375,70.51876831054688,39.54328155517578
27,70.0234375,43.15399932861328,65.49935913085938
28,49.21720886230469,35.91337966918945,77.22628784179688
29,54.87176513671875,46.83855056762695,49.073341369628906
30,65.25871276855469,73.34619140625,43.546390533447266
31,63.04966354370117,52.141845703125,41.10259246826172
32,70.22700500488281,42.240299224853516,52.81589126586914
33,46.764373779296875,39.81978225708008,51.059120178222656
34,56.644500732421875,47.333011627197266,43.122711181640625
35,69.59314727783203,39.906715393066406,40.17753982543945
36,68.75979614257812,58.90270233154297,64.44680786132812
37,37.67870330810547,37.010414123535156,56.37239456176758
38,46.82353591918945,37.911231994628906,38.77109909057617
39,42.62833023071289,36.28049087524414,61.35993194580078
40,46.86054611206055,51.01682662963867,49.74920654296875
41,67.72544860839844,41.71297073364258,32.58128356933594
42,63.69212341308594,40.43640899658203,68.82290649414062
43,41.106266021728516,70.7554931640625,41.69358825683594
44,55.89400863647461,37.20677185058594,69.77754974365234
45,41.894813537597656,49.65485382080078,69.01539611816406
46,62.05135726928711,34.84857177734375,61.795372009277344
47,58.817325592041016,42.5098991394043,56.090354919433594
48,38.886226654052734,60.506683349609375,37.8311767578125
49,41.37737274169922,38.88965606689453,36.69928741455078
50,55.84571075439453,64.87943267822266,74.89347839355469
51,68.89334869384766,51.96029281616211,70.17584228515625
52,36.54418182373047,56.23375701904297,37.12150192260742
53,50.16756057739258,40.49678421020508,71.92356872558594
54,60.29931640625,36.718658447265625,38.6959342956543
55,40.14899826049805,41.5113525390625,51.606101989746094
56,39.96250915527344,36.4894905090332,47.3902702331543
57,49.82542037963867,56.93302536010742,42.407676696777344
58,69.12572479248047,52.59612274169922,52.157073974609375
59,40.27202606201172,29.441253662109375,36.994544982910156
60,70.23258972167969,28.528833389282227,31.995784759521484
61,41.385833740234375,39.815467834472656,49.16438674926758
62,63.93968200683594,66.16223907470703,40.15650939941406
63,34.31532287597656,66.56499481201172,51.33164978027344
64,65.05268859863281,42.367435455322266,72.23626708984375
65,37.834224700927734,43.24866485595703,40.430580139160156
66,69.73031616210938,74.33084106445312,47.09429931640625
67,37.00790786743164,38.464195251464844,36.0145378112793
68,69.28179168701172,74.14315795898438,47.33413314819336
69,43.05317687988281,62.8847541809082,44.49103927612305
70,66.46817016601562,76.73252868652344,40.67981719970703
71,70.19551086425781,74.0101547241211,42.250118255615234
72,37.76316833496094,74.80718994140625,71.45956420898438
73,49.22819137573242,63.224754333496094,38.886932373046875
74,69.78607177734375,67.70526123046875,38.523414611816406
75,40.17643356323242,41.93824005126953,53.52540969848633
76,41.93476104736328,52.87976837158203,55.12058639526367
77,40.726627349853516,56.50154495239258,64.78722381591797
78,53.755706787109375,46.897926330566406,58.38102340698242
79,36.84077072143555,46.58268737792969,37.4630012512207
80,42.36212158203125,55.89443588256836,41.066497802734375
81,40.71112823486328,42.41039276123047,75.69171142578125
82,52.331485748291016,38.81656265258789,57.008155822753906
83,71.90264129638672,42.41362762451172,47.338584899902344
84,53.381996154785156,39.16616439819336,41.390472412109375
85,69.21926879882812,37.61149978637695,42.36724853515625
86,41.03447723388672,56.9777717590332,60.52754211425781
87,37.43781280517578,41.10321044921875,39.21141052246094
88,42.253929138183594,54.939598083496094,41.95941925048828
89,68.57231903076172,44.25422286987305,39.502777099609375
90,39.16657257080078,74.17951202392578,32.39958953857422
91,68.69551086425781,63.399314880371094,40.10936737060547
92,38.809505462646484,64.21204376220703,60.28480529785156
93,43.245018005371094,52.19437026977539,42.46177673339844
94,39.42328643798828,44.40264129638672,39.03037643432617
95,59.312931060791016,38.051841735839844,36.258033752441406
96,59.88328552246094,39.96312713623047,71.42219543457031
97,50.515804290771484,53.79085922241211,41.1592903137207
98,55.970542907714844,49.803443908691406,36.62334060668945
99,42.5108528137207,40.18980407714844,63.02602767944336
100,52.80320739746094,41.452423095703125,42.225624084472656
101,43.59127426147461,47.31183624267578,33.01582336425781
102,57.55894470214844,60.14251708984375,43.63134002685547
103,42.27599334716797,42.249977111816406,48.33086013793945
104,40.572662353515625,46.15251541137695,67.69438171386719
105,41.96880340576172,38.99737548828125,41.92015075683594
106,58.73769760131836,61.740455627441406,52.20060348510742
107,39.82202911376953,68.67875671386719,69.86846923828125
108,67.73722839355469,36.803253173828125,46.537567138671875
109,43.62465286254883,76.73312377929688,63.80056381225586
110,68.24032592773438,63.73621368408203,61.19889831542969
111,69.73870086669922,66.78843688964844,46.41510772705078
112,64.32139587402344,41.25049591064453,42.34759521484375
113,67.69549560546875,39.02298355102539,41.217098236083984
114,37.960357666015625,69.18641662597656,37.38176727294922
115,49.37301254272461,39.03742218017578,50.16948318481445
116,66.3887710571289,40.57239532470703,40.4957160949707
117,51.5876350402832,69.52047729492188,49.85987854003906
118,47.076332092285156,47.38203048706055,50.460487365722656
119,41.495452880859375,39.69551467895508,41.45105743408203
120,71.34320068359375,40.17877197265625,55.623046875
121,57.23541259765625,35.70030975341797,36.98828887939453
122,38.70308303833008,41.0500373840332,52.71476364135742
123,34.873321533203125,44.77603530883789,60.21809387207031
124,68.80095672607422,37.75481033325195,60.665618896484375
125,36.18563461303711,73.99149322509766,35.971744537353516
126,34.947349548339844,49.37248611450195,29.18646240234375
127,70.13151550292969,56.21385192871094,76.41483306884766
128,55.415008544921875,74.1346664428711,50.998722076416016
129,60.564022064208984,58.80083084106445,61.672340393066406
130,42.45625305175781,54.485923767089844,42.406585693359375
131,56.91618347167969,66.06997680664062,71.09111022949219
132,59.99607467651367,43.05401611328125,72.84344482421875
133,40.59193420410156,36.21524429321289,72.92743682861328
134,40.01904296875,41.38458251953125,69.76988983154297
135,52.8486213684082,45.72631072998047,40.43634033203125
136,61.77887725830078,65.91271209716797,53.154541015625
137,40.69557189941406,50.165733337402344,48.97230529785156
138,62.43154525756836,42.632450103759766,51.08685302734375
139,65.51129913330078,70.67325592041016,52.38773727416992
140,45.72486877441406,39.40373992919922,41.65882873535156
141,40.463645935058594,63.5938835144043,58.345890045166016
142,68.51445007324219,43.136436462402344,75.01104736328125
143,61.02989196777344,45.48870086669922,63.34663009643555
144,56.0899543762207,50.09479904174805,40.01909637451172
145,39.239471435546875,69.20964050292969,56.74303436279297
