,0
0,38.57408142089844
1,35.1561279296875
2,36.791194915771484
3,35.57223892211914
4,37.024017333984375
5,36.00011444091797
6,35.986515045166016
7,38.69810104370117
8,38.355491638183594
9,37.99166488647461
10,35.917938232421875
11,35.91313171386719
12,32.2385139465332
13,41.30534744262695
14,37.068904876708984
15,36.98572540283203
16,35.86088180541992
17,36.92229080200195
18,37.14356994628906
19,37.005523681640625
20,36.55635452270508
21,36.52158737182617
22,40.7435417175293
23,36.18198776245117
24,37.05449676513672
25,40.840606689453125
26,33.9216423034668
27,36.92461013793945
28,34.96393585205078
29,37.029605865478516
30,36.05393981933594
31,38.12432861328125
32,41.41464614868164
33,36.75838851928711
34,37.06733322143555
35,37.33760070800781
36,37.01665115356445
37,37.09193801879883
38,35.963836669921875
39,38.4509162902832
40,40.90058135986328
41,36.115318298339844
42,36.725852966308594
43,36.61811065673828
44,35.47682189941406
45,35.721431732177734
46,37.01853942871094
47,36.79066467285156
48,35.569740295410156
49,37.027000427246094
50,35.80284881591797
51,37.023651123046875
52,35.70994186401367
53,36.57527542114258
54,41.350589752197266
55,37.64533615112305
56,36.96893310546875
57,36.9930419921875
58,34.96788024902344
59,37.67573165893555
60,37.074867248535156
61,38.46929168701172
62,35.70893096923828
63,35.821449279785156
64,38.540042877197266
65,36.473228454589844
66,34.399261474609375
67,35.6607666015625
68,35.74790954589844
69,36.9736442565918
70,37.06779861450195
71,38.476261138916016
72,36.952049255371094
73,37.04033279418945
74,36.45402526855469
75,36.18801498413086
76,37.06175231933594
77,36.865631103515625
78,36.86146545410156
79,36.96357727050781
80,36.844573974609375
81,36.02875518798828
82,37.07880401611328
83,37.074493408203125
84,35.97621536254883
85,37.04868698120117
86,36.7441291809082
87,38.67934799194336
88,35.979942321777344
89,40.04766845703125
90,37.01570129394531
91,34.3599853515625
92,35.486305236816406
93,36.009483337402344
94,37.04106140136719
95,36.918212890625
96,37.10309600830078
97,41.779685974121094
98,35.757877349853516
99,38.724578857421875
100,38.679290771484375
101,36.166473388671875
102,36.756927490234375
103,36.04070281982422
104,40.43536376953125
105,41.51904296875
106,37.06599807739258
107,36.0142707824707
108,36.91875457763672
109,36.71784210205078
110,37.07264709472656
111,37.24799728393555
112,36.92455291748047
113,35.9317741394043
114,35.91193389892578
115,37.02186965942383
116,36.86086654663086
117,37.01911163330078
118,35.76873016357422
119,35.40572738647461
120,35.09100341796875
121,34.47673034667969
122,37.058807373046875
123,35.691734313964844
124,38.66034698486328
125,32.97211837768555
126,37.11509323120117
127,36.75679016113281
128,40.86601257324219
129,38.71814727783203
130,37.22551727294922
131,37.02882385253906
132,37.015098571777344
133,35.64495849609375
134,34.752220153808594
135,37.04841613769531
136,35.454681396484375
137,37.04609298706055
138,35.95173263549805
139,35.60879135131836
140,34.82550811767578
141,38.64354705810547
142,38.694156646728516
143,36.870361328125
144,37.05306625366211
145,37.03620147705078
146,36.84819412231445
147,38.66081619262695
148,36.381805419921875
149,36.2274284362793
150,37.00907897949219
151,37.03867721557617
152,36.79191970825195
153,37.09644317626953
154,37.026702880859375
155,38.76929473876953
156,36.5662841796875
157,36.81898880004883
158,35.560203552246094
159,37.079769134521484
160,41.083072662353516
161,36.581172943115234
162,37.05898666381836
163,38.692440032958984
164,38.012542724609375
165,36.562530517578125
166,36.78300476074219
167,41.643409729003906
168,39.501129150390625
169,41.50832748413086
170,36.133663177490234
171,37.05105209350586
172,35.434967041015625
173,34.970008850097656
174,38.89945983886719
175,36.67686080932617
176,36.67930221557617
177,35.8818244934082
178,35.6254997253418
179,37.052757263183594
180,35.26082229614258
181,37.204368591308594
182,41.41222381591797
183,38.28285598754883
184,41.477569580078125
185,37.048744201660156
186,38.64129638671875
187,40.1484489440918
188,35.90594482421875
189,37.684486389160156
190,36.912933349609375
191,38.621055603027344
192,35.76725769042969
193,36.90924072265625
194,38.84904098510742
195,36.574737548828125
196,36.99803924560547
197,35.68450927734375
198,37.06411361694336
199,36.52016830444336
200,40.867008209228516
201,35.4327507019043
202,36.871402740478516
203,37.09382247924805
204,35.33539581298828
205,35.8353385925293
206,37.07612609863281
207,35.30097579956055
208,36.98104476928711
209,36.10889434814453
210,35.4814453125
211,35.90046310424805
212,38.609703063964844
213,37.00937271118164
214,33.99506759643555
215,37.011505126953125
216,35.96603775024414
217,36.879512786865234
218,37.02130126953125
219,36.31772994995117
220,35.64066696166992
221,35.83804702758789
222,38.25910949707031
223,35.794471740722656
224,37.16514205932617
225,36.67897033691406
226,36.87018585205078
227,37.497684478759766
228,36.8821907043457
229,36.90545654296875
230,36.428279876708984
231,38.41090393066406
232,34.67353439331055
233,37.08689880371094
234,36.73442840576172
235,37.022377014160156
236,35.007293701171875
237,37.04922103881836
238,36.9172248840332
239,37.0618782043457
240,36.979637145996094
241,35.462677001953125
242,37.10215759277344
243,38.67100143432617
244,37.08171844482422
245,36.59797668457031
246,38.66539764404297
247,36.98068618774414
248,36.36601638793945
249,36.43253707885742
250,35.95027542114258
251,38.61979675292969
252,34.64893341064453
253,35.68770980834961
254,34.739295959472656
255,37.00413131713867
256,38.00291061401367
257,37.093055725097656
258,33.49388885498047
259,35.87029266357422
260,38.47354507446289
261,36.42255401611328
262,38.27235794067383
263,35.473533630371094
264,37.004188537597656
265,37.020057678222656
266,36.87905502319336
267,36.10926055908203
268,36.018638610839844
269,36.73754119873047
270,36.2371940612793
271,38.21638488769531
272,36.8963623046875
273,35.26708984375
274,34.927459716796875
275,36.760337829589844
276,38.6657829284668
277,35.534812927246094
