,0
0,0.516941249370575
1,0.4814661145210266
2,0.5966017842292786
3,0.5066832304000854
4,0.618290901184082
5,0.7053432464599609
6,0.6392483115196228
7,0.5271813869476318
8,0.7454556822776794
9,0.6803010106086731
10,0.5110758543014526
11,0.51222163438797
12,0.6775115728378296
13,0.5506046414375305
14,0.5314241051673889
15,0.6207655668258667
16,0.5153873562812805
17,0.7102165222167969
18,0.5179969072341919
19,0.577029287815094
20,0.5888431668281555
21,0.5037134885787964
22,0.5856503248214722
23,0.5898458957672119
24,0.7408363223075867
25,0.4839645326137543
26,0.47249075770378113
27,0.5130687952041626
28,0.45635008811950684
29,0.6341943144798279
30,0.5149697661399841
31,0.5826734900474548
32,0.5212836265563965
33,0.5711265206336975
34,0.6325527429580688
35,0.7379382848739624
36,0.5596014261245728
37,0.5549084544181824
38,0.5135985612869263
39,0.5155585408210754
40,0.6056938171386719
41,0.48331212997436523
42,0.5889064073562622
43,0.50113445520401
44,0.5064411163330078
45,0.5898652076721191
46,0.5928547382354736
47,0.5841062068939209
48,0.5745521187782288
49,0.6030756831169128
50,0.4901086390018463
51,0.5290595889091492
52,0.5090000629425049
53,0.5043359398841858
54,0.7494849562644958
55,0.5866709351539612
56,0.5284146666526794
57,0.519463837146759
58,0.5898330211639404
59,0.3210028409957886
60,0.5243973731994629
61,0.5225688815116882
62,0.5016123056411743
63,0.5432944893836975
64,0.5105844140052795
65,0.6096401810646057
66,0.41674289107322693
67,0.511178731918335
68,0.4791460931301117
69,0.5716877579689026
70,0.7105812430381775
71,0.4757792353630066
72,0.5201877355575562
73,0.5608746409416199
74,0.49518492817878723
75,0.5597137808799744
76,0.5526888966560364
77,0.5864474773406982
78,0.592155933380127
79,0.46651551127433777
80,0.5863853096961975
81,0.5985098481178284
82,0.6079676747322083
83,0.5544253587722778
84,0.5105953216552734
85,0.7752279043197632
86,0.5081936120986938
87,0.5252799391746521
88,0.5906848907470703
89,0.5052341818809509
90,0.7264039516448975
91,0.4111713767051697
92,0.5057280659675598
93,0.8024356365203857
94,0.5292920470237732
95,0.5794268250465393
96,0.5595422387123108
97,0.526465117931366
98,0.5279426574707031
99,0.7018374800682068
100,0.5596835017204285
101,0.7350858449935913
102,0.45324453711509705
103,0.513191282749176
104,0.6006569862365723
105,0.580933153629303
106,0.5563610196113586
107,0.4810459613800049
108,0.5904861092567444
109,0.5879833102226257
110,0.5292931795120239
111,0.4724438488483429
112,0.761195957660675
113,0.7456721663475037
114,0.516421377658844
115,0.5229701399803162
116,0.5067470669746399
117,0.523399293422699
118,0.484683096408844
119,0.5813986659049988
120,0.6764791011810303
121,0.44362106919288635
122,0.7332608699798584
123,0.4608112871646881
124,0.527068018913269
125,0.5083774924278259
126,0.4955919682979584
127,0.5667378902435303
128,0.5796117782592773
129,0.5520619750022888
130,0.7343049049377441
131,0.6145626306533813
132,0.5251293778419495
133,0.5192631483078003
134,0.4731222689151764
135,0.541923999786377
136,0.4590555429458618
137,0.5201403498649597
138,0.592926025390625
139,0.4748040437698364
140,0.4522716701030731
141,0.551943838596344
142,0.5254236459732056
143,0.5046464204788208
144,0.733378529548645
145,0.5263798832893372
146,0.7478282451629639
147,0.7486822009086609
148,0.8185023069381714
149,0.5154718160629272
150,0.6098135709762573
151,0.7251023650169373
152,0.5974528193473816
153,0.5506764650344849
154,0.525110125541687
155,0.6083400249481201
156,0.49189746379852295
157,0.5089989304542542
158,0.5082516670227051
159,0.5246919989585876
160,0.574994683265686
161,0.49407511949539185
162,0.7181790471076965
163,0.5244024395942688
164,0.5911544561386108
165,0.6760291457176208
166,0.5088364481925964
167,0.5268981456756592
