,0
0,0.31074854731559753
1,0.29188376665115356
2,0.3125807046890259
3,0.30221977829933167
4,0.3222389221191406
5,0.36297866702079773
6,0.4593641459941864
7,0.3184214234352112
8,0.5796880125999451
9,0.5052090287208557
10,0.3096607029438019
11,0.5612167119979858
12,0.20114243030548096
13,0.34472253918647766
14,0.31855151057243347
15,0.3257952630519867
16,0.3132023215293884
17,0.35367393493652344
18,0.30638888478279114
19,0.36732810735702515
20,0.40903618931770325
21,0.303546279668808
22,0.30907994508743286
23,0.5670151114463806
24,0.3672921657562256
25,0.2980216443538666
26,0.316133052110672
27,0.31441745162010193
28,0.5035356283187866
29,0.318046897649765
30,0.5611507892608643
31,0.3033784329891205
32,0.39226922392845154
33,0.6320619583129883
34,0.41337549686431885
35,0.4282279312610626
36,0.5351095199584961
37,0.34215015172958374
38,0.38695770502090454
39,0.393595814704895
40,0.31280720233917236
41,0.28583723306655884
42,0.5491382479667664
43,0.3095213770866394
44,0.30848076939582825
45,0.3122507333755493
46,0.3843786418437958
47,0.5515615344047546
48,0.3712029755115509
49,0.398080974817276
50,0.2970680594444275
51,0.31523242592811584
52,0.5572619438171387
53,0.38455554842948914
54,0.3120778799057007
55,0.5575814247131348
56,0.3130442798137665
57,0.3182474672794342
58,0.28313910961151123
59,0.2575781047344208
60,0.32063859701156616
61,0.3907780349254608
62,0.3020949363708496
63,0.28745290637016296
64,0.38648420572280884
65,0.4221211373806
66,0.24887961149215698
67,0.3106975555419922
68,0.35620465874671936
69,0.5595291256904602
70,0.33966389298439026
71,0.2874615490436554
72,0.3929194509983063
73,0.35402244329452515
74,0.3004888594150543
75,0.29529568552970886
76,0.5109558701515198
77,0.38517338037490845
78,0.3095617890357971
79,0.285301148891449
80,0.3069765567779541
81,0.3128323256969452
82,0.3148001432418823
83,0.35149553418159485
84,0.3066839873790741
85,0.5355525016784668
86,0.3790563941001892
87,0.5697339177131653
88,0.30664655566215515
89,0.30484315752983093
90,0.3536827564239502
91,0.2488955706357956
92,0.30038654804229736
93,0.6789619326591492
94,0.3161952793598175
95,0.37836289405822754
96,0.5435793995857239
97,0.3213862478733063
98,0.2877058982849121
99,0.338168740272522
100,0.35148152709007263
101,0.30755287408828735
102,0.34345290064811707
103,0.30892160534858704
104,0.3146498203277588
105,0.3805493712425232
106,0.34799882769584656
107,0.2929992973804474
108,0.31474149227142334
109,0.5747328996658325
110,0.3173239231109619
111,0.2936483323574066
112,0.4010373651981354
113,0.31027349829673767
114,0.31092745065689087
115,0.3202918469905853
116,0.31081268191337585
117,0.31911882758140564
118,0.2940196990966797
119,0.3032183051109314
120,0.3562275767326355
121,0.331144779920578
122,0.6117956042289734
123,0.2814393937587738
124,0.5739609003067017
125,0.3947109282016754
126,0.5616161227226257
127,0.5512803196907043
128,0.3748915493488312
129,0.34996822476387024
130,0.3802395164966583
131,0.31810545921325684
132,0.3993702232837677
133,0.3096539378166199
134,0.2848084270954132
135,0.33789506554603577
136,0.2809310257434845
137,0.31466391682624817
138,0.3866053521633148
139,0.28957486152648926
140,0.27161407470703125
141,0.3407784104347229
142,0.40544766187667847
143,0.3130209147930145
144,0.34775787591934204
145,0.31247472763061523
146,0.3893701732158661
147,0.3203136920928955
148,0.4178287982940674
149,0.31090354919433594
150,0.31215015053749084
151,0.5552939176559448
152,0.31930944323539734
153,0.5234060287475586
154,0.3226393461227417
155,0.5674728751182556
156,0.2964456379413605
157,0.4013634920120239
158,0.3075251877307892
159,0.5679752826690674
160,0.6240415573120117
161,0.37523043155670166
162,0.3413655459880829
163,0.3928724229335785
164,0.3106485903263092
165,0.5152329802513123
166,0.3163304328918457
167,0.31715232133865356
168,0.3806591331958771
169,0.333762526512146
170,0.31167808175086975
171,0.35601428151130676
172,0.25487828254699707
173,0.2568380832672119
174,0.3628597557544708
175,0.6613895297050476
176,0.5455251336097717
177,0.3878211975097656
178,0.309949666261673
179,0.618116021156311
180,0.3406481444835663
181,0.29091566801071167
182,0.5367069840431213
183,0.5516582727432251
184,0.3453877866268158
185,0.31083157658576965
186,0.4258987009525299
187,0.5459370613098145
188,0.3088124990463257
189,0.28576382994651794
190,0.3983299732208252
191,0.4068973958492279
192,0.552146315574646
193,0.42134520411491394
194,0.34441524744033813
195,0.5410665273666382
196,0.5379241108894348
197,0.38095876574516296
198,0.563025951385498
199,0.5513771772384644
200,0.5574275851249695
201,0.3109774589538574
202,0.607284426689148
203,0.5387077927589417
204,0.3061608672142029
205,0.3098389506340027
206,0.3160102665424347
207,0.360947847366333
208,0.31598031520843506
209,0.3077374994754791
210,0.3549234867095947
211,0.3105430006980896
212,0.3455633521080017
213,0.38944607973098755
214,0.25840967893600464
215,0.6615005135536194
216,0.5542272925376892
217,0.31286731362342834
218,0.5336280465126038
219,0.41058215498924255
220,0.29491284489631653
221,0.6394931674003601
222,0.30888521671295166
223,0.5435919761657715
224,0.34552299976348877
225,0.30916279554367065
226,0.3863522410392761
227,0.3131583034992218
228,0.3161841928958893
229,0.6254293322563171
230,0.29915371537208557
231,0.39034050703048706
232,0.3735463321208954
233,0.5965428352355957
234,0.3850899636745453
235,0.4522925615310669
236,0.2842194139957428
237,0.34008532762527466
238,0.41812318563461304
239,0.34541141986846924
240,0.4059695601463318
241,0.38144779205322266
242,0.3520679771900177
243,0.4107891321182251
244,0.42188146710395813
245,0.30058759450912476
246,0.5382017493247986
247,0.3609299659729004
248,0.25585684180259705
249,0.303841233253479
250,0.2899210751056671
251,0.32053032517433167
252,0.2710420787334442
253,0.2833871841430664
254,0.2774558663368225
255,0.313895583152771
256,0.3008509874343872
257,0.5561374425888062
258,0.24456650018692017
259,0.3065268099308014
260,0.5725106000900269
261,0.29443809390068054
262,0.3017195165157318
263,0.5610004663467407
264,0.3580206036567688
265,0.3178422451019287
266,0.3118089735507965
267,0.29887670278549194
268,0.3102104663848877
269,0.3064596951007843
270,0.3702010214328766
271,0.40114662051200867
272,0.29853594303131104
273,0.29197025299072266
274,0.2707297205924988
275,0.3048784136772156
276,0.3165667951107025
277,0.30774927139282227
278,0.5489688515663147
