,0
0,0.41702762246131897
1,0.4428878426551819
2,0.4858551621437073
3,0.4750257432460785
4,0.459869384765625
5,0.34755024313926697
6,0.4826887249946594
7,0.34534233808517456
8,0.3252539336681366
9,0.5159145593643188
10,0.34616947174072266
11,0.3234371542930603
12,0.5054360628128052
13,0.33700448274612427
14,0.49870771169662476
15,0.3214496672153473
16,0.4016551375389099
17,0.5197733640670776
18,0.44271767139434814
19,0.4341552257537842
20,0.13929161429405212
21,0.48568588495254517
22,0.514336109161377
23,0.4761316180229187
24,0.488020658493042
25,0.37045952677726746
26,0.444688618183136
27,0.35228967666625977
28,0.39173948764801025
29,0.46750086545944214
30,0.45518380403518677
31,0.4295967221260071
32,0.27589094638824463
33,0.5212224721908569
34,0.4996155798435211
35,0.3617488443851471
36,0.4541589021682739
37,0.27357685565948486
38,0.37785083055496216
39,0.3498179316520691
40,0.2545706331729889
41,0.5160455107688904
42,0.37331387400627136
43,0.4204491972923279
44,0.33240896463394165
45,0.29225653409957886
46,0.4975804388523102
47,0.3343522548675537
48,0.3387376666069031
49,0.34137284755706787
50,0.30161499977111816
51,0.23139119148254395
52,0.5232502222061157
53,0.18439531326293945
54,0.47274070978164673
55,0.46320170164108276
56,0.38471460342407227
57,0.4381694793701172
58,0.38279956579208374
59,0.27424728870391846
60,0.41233396530151367
61,0.3208550214767456
62,0.4735812246799469
63,0.4615713953971863
64,0.5171311497688293
65,0.5202294588088989
66,0.37695208191871643
67,0.4181160032749176
68,0.4677320122718811
69,0.2977667450904846
70,0.3616514801979065
71,0.5276856422424316
72,0.2747268080711365
73,0.4135788679122925
74,0.4557834267616272
75,0.4427958130836487
76,0.35861459374427795
77,0.4177015423774719
78,0.5018759369850159
79,0.4042026102542877
80,0.3436501622200012
81,0.26683270931243896
82,0.11559933423995972
83,0.3832666575908661
84,0.46057045459747314
85,0.45261144638061523
86,0.2299959659576416
87,0.4757617115974426
88,0.41394639015197754
89,0.47499072551727295
