,0
0,0.4771979749202728
1,0.5392117500305176
2,0.6508204340934753
3,0.5805659294128418
4,0.6063016653060913
5,0.3773770332336426
6,0.6591516733169556
7,0.4218139946460724
8,0.38895538449287415
9,0.7436320781707764
10,0.4148973822593689
11,0.3967176079750061
12,0.5351042151451111
13,0.7271103262901306
14,0.6627663373947144
15,0.518001914024353
16,0.5887479782104492
17,0.7016197443008423
18,0.5610107183456421
19,0.48923370242118835
20,0.1416793316602707
21,0.6538576483726501
22,0.683093786239624
23,0.5803077816963196
24,0.6271949410438538
25,0.48478609323501587
26,0.5339425206184387
27,0.44974514842033386
28,0.4552179276943207
29,0.6050475239753723
30,0.5817112326622009
31,0.5348475575447083
32,0.39304959774017334
33,0.6508097052574158
34,0.6887579560279846
35,0.2796746492385864
36,0.5365188717842102
37,0.3712976276874542
38,0.45155373215675354
39,0.39018285274505615
40,0.3017650246620178
41,0.7147617936134338
42,0.4322122037410736
43,0.5829589366912842
44,0.5451099276542664
45,0.42754065990448
46,0.617760181427002
47,0.5627045035362244
48,0.5100252628326416
49,0.44532322883605957
50,0.4005218744277954
51,0.38333645462989807
52,0.6471837162971497
53,0.11020495742559433
54,0.5830736756324768
55,0.6040410399436951
56,0.4903501272201538
57,0.5570536255836487
58,0.5600077509880066
59,0.49052000045776367
60,0.5669742226600647
61,0.44702574610710144
62,0.661536455154419
63,0.5336267352104187
64,0.7065626978874207
65,0.6604706048965454
66,0.638767659664154
67,0.5610984563827515
68,0.5968394875526428
69,0.32934072613716125
70,0.45704224705696106
71,0.7209950089454651
72,0.4927248954772949
73,0.4266296327114105
74,0.372873455286026
75,0.561093807220459
76,0.3684094250202179
77,0.5906591415405273
78,0.6341973543167114
79,0.4626366198062897
80,0.5745974183082581
81,0.4659857749938965
82,0.19281454384326935
83,0.6764970421791077
84,0.5815579295158386
85,0.5556288361549377
86,0.5353355407714844
87,0.5436095595359802
88,0.5475003123283386
89,0.6211824417114258
