,0,1
0,0.375701367855072,0.9965487718582153
1,0.3608860969543457,0.9852247834205627
2,0.3556652069091797,0.9940618276596069
3,0.3655550479888916,0.999536395072937
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
